Point;Latitude;Longitude;Contexte;P̩riode;NORTAV;NORSD;NORTX35;NORTR;NORTNFD;NORTNCWD;NORTXHWD;NORRR;NORRR1MM;NORPFL90;NORTPSPI;NORPQ90;NORPQ99;NORFFQ98;NORFF98;ATAV;ATXAV;ASD;ATX35;ATR;ATNFD;ATNCWD;ATXHWD;ARR;ARR1MM;APFL90;APQ99;AFFAV;AFF3;AFFQ98;AFF98;
3184;43.1006;-0.5575;RCP4.5;H2;12.92;52;0.93;7;22;1;23;1691.85;147.3;63;0;14.44;44.51;3.67;5.67;1.46;1.51;19;0.7;5;-10;-2;16;67.23;-5.43;1.56;3.3;-0.04;2.64;-0.17;-1.76;
3185;43.1032;-0.4595;RCP4.5;H2;12.72;45;1.1;7;24;2;24;1504.94;143.73;62;0;13.28;37.15;3.97;6.2;1.48;1.53;18;0.8;5;-10;-1;16;23.35;-4.6;1.21;0.81;-0.03;3.7;-0.11;-1.03;
3186;43.1057;-0.3615;RCP4.5;H2;13.03;50;1.5;7;23;2;23;1465.04;143.07;61.91;0;12.96;36.17;4.04;6.23;1.47;1.52;19;1.07;5;-9;-1;16;21.5;-5.16;1.23;0.82;-0.03;3.6;-0.12;-1.1;
3187;43.1081;-0.2634;RCP4.5;H2;13.41;60;1.93;8;22;2;22;1398.09;144.77;61.54;0.03;12.25;34.3;4.13;6.13;1.46;1.52;24;1.5;6;-8;-1;15;2.65;-2.9;1.12;0.21;-0.04;2.3;-0.17;-1.24;
3188;43.1104;-0.1654;RCP4.5;H2;13.15;54;1.47;8;23;1;24;1434.88;145.7;61.42;0.03;12.8;35.31;4.13;6.37;1.46;1.5;21;1.14;6;-8;-1;18;8.62;-2.7;1.05;0.82;-0.03;0.83;-0.05;-0.93;
3189;43.1127;-0.0673;RCP4.5;H2;13.18;60;2;7;25;2;23;1285.08;144.33;61.52;0;11.24;32.33;5.54;6.4;1.44;1.5;22;1.47;5;-9;-1;16;12.7;-2.37;1.2;0.87;-0.04;5.07;-0.06;-0.93;
3190;43.1148;0.0307;RCP4.5;H2;13.26;62;3.03;8;24;1;23;1282.26;143.67;61.79;0;11.13;33.3;5.53;6;1.47;1.53;24;2.43;6;-10;0;16;10.04;-2.63;1.26;1.51;-0.06;5.76;-0.14;-1.27;
3191;43.1169;0.1288;RCP4.5;H2;13.16;60;2.77;8;25;1;23;1293.58;143.9;61.85;0;11.29;33.61;5.47;6;1.47;1.52;23;2.17;6;-10;-1;16;10.18;-2.87;1.31;1.5;-0.06;5.6;-0.14;-1.3;
3192;43.1189;0.2269;RCP4.5;H2;13.45;66;3.07;9;24;1;21;1253.7;142.47;61.67;0;10.72;33.02;5.68;6.13;1.44;1.5;25;2.44;7;-8;0;14;3;-3;1.12;1.52;-0.06;4.93;-0.11;-1.2;
3193;43.1208;0.325;RCP4.5;H2;13.02;59;2.03;10;27;2;25;1036.42;126.73;64.84;0;9.05;28.48;5.3;6.43;1.5;1.57;24;1.56;8;-8;1;19;5.29;-2.3;1.17;1.85;-0.05;3.36;-0.1;-0.9;
3194;43.1226;0.4231;RCP4.5;H2;12.92;57;1.87;11;28;2;25;1047.13;126.7;64.86;0;9.19;28.82;5.3;6.33;1.51;1.57;24;1.44;9;-8;0;18;5.3;-2.03;1.11;1.9;-0.05;3.77;-0.09;-1;
3195;43.1243;0.5211;RCP4.5;H2;13.12;61;1.97;9;24;1;25;1020.59;125.97;64.77;0;8.89;26.96;5.34;6.3;1.52;1.58;24;1.44;7;-12;-1;18;-1.23;-4.06;1.49;0.72;-0.06;5.03;-0.04;-1;
3196;43.1259;0.6192;RCP4.5;H2;13.38;67;2.63;10;26;2;24;989.81;123.4;65.3;0.07;8.48;27.31;5.43;6.47;1.49;1.54;25;2;8;-9;0;17;-6.97;-5.97;1.89;1.35;-0.05;4.8;0.03;-0.9;
3197;43.1274;0.7173;RCP4.5;H2;13.52;81;6;6;33;2;25;838.42;120.33;64.94;0.03;7.15;23.66;4.78;6.67;1.51;1.59;28;4.27;5;-12;1;17;-0.39;-4.84;1.84;1.66;-0.04;3.23;0.02;-0.66;
3198;43.1288;0.8155;RCP4.5;H2;13.69;84;7.13;8;30;1;25;845.93;119.5;64.88;0;7.09;23.5;4.88;7;1.55;1.63;28;5.16;7;-14;0;17;17.58;-4.7;1.65;1.78;-0.04;2.9;0.04;-0.3;
3199;43.1302;0.9136;RCP4.5;H2;13.86;88;7.63;9;31;1;26;825.78;118.8;65.51;0.03;6.8;24.03;4.99;6.6;1.56;1.64;30;5.36;8;-13;0;20;3.89;-4.77;2.04;2.56;-0.03;2.8;0.04;-0.7;
3200;43.1314;1.0117;RCP4.5;H2;13.71;85;7.07;9;31;2;25;835.12;119.57;65.41;0.03;6.86;24.32;4.9;6.63;1.55;1.64;29;5.1;8;-13;1;18;3.52;-4.8;2.02;2.65;-0.03;3.24;0.04;-0.64;
3201;43.1326;1.1098;RCP4.5;H2;13.86;81;5.43;9;24;1;26;1000.44;126.7;65.18;0.07;8.43;27.93;4.91;6.9;1.51;1.6;28;4.33;8;-11;0;20;4.47;-5.63;2.55;2.38;-0.02;2.6;-0.04;-0.47;
3202;43.1337;1.2079;RCP4.5;H2;13.63;83;7.37;8;32;1;27;841.93;121.1;65.37;0.03;7.03;24.3;4.81;6.8;1.57;1.67;29;5.37;7;-13;0;20;6.41;-4.03;2.32;2.53;-0.03;2.7;0.01;-0.5;
3203;43.1347;1.3061;RCP4.5;H2;14.37;87;6.67;18;17;1;26;787.14;108.93;69.46;0.1;6.6;24.67;6.22;6.8;1.53;1.59;28;5.2;13;-7;0;19;9.85;-4.1;2.64;2.36;-0.03;3.46;-0.1;-0.53;
3204;43.1356;1.4042;RCP4.5;H2;14.35;87;6.8;18;17;1;27;799.05;109.17;69.55;0.03;6.66;24.55;6.27;7;1.53;1.63;29;5.33;13;-7;0;20;16.89;-3.96;2.59;2.07;-0.01;3.1;0.01;-0.27;
3205;43.1364;1.5023;RCP4.5;H2;14.22;84;6.37;17;17;1;28;805.41;110.17;69.42;0.03;6.73;24.66;6.18;7.03;1.53;1.63;29;5.07;12;-8;0;21;15.65;-3.9;2.63;2.05;-0.01;2.2;-0.01;-0.34;
3206;43.1371;1.6005;RCP4.5;H2;14.46;91;7.3;19;17;1;30;790.51;108.4;69.65;0.07;6.47;24.39;6.3;6.5;1.56;1.67;32;5.73;14;-7;0;24;10.84;-4.7;2.43;2;0;1.6;-0.04;-0.87;
3207;43.1377;1.6986;RCP4.5;H2;14.6;93;8.57;19;17;1;31;790.44;107.3;69.62;0.03;6.54;24.84;6.35;7.3;1.57;1.7;31;6.84;14;-7;0;25;18.61;-5.2;2.33;2.64;0;0.83;-0.01;0.03;
3208;43.1383;1.7968;RCP4.5;H2;14.28;80;6.37;27;14;2;27;791.9;106.87;70.39;0.07;6.44;25.8;7.52;8.1;1.55;1.64;29;5.37;17;-6;1;23;24.97;-5.36;2.67;3.57;0;-0.7;0.03;0.83;
3209;43.1387;1.8949;RCP4.5;H2;14.19;79;6.3;26;14;1;25;807.7;108.27;70.77;0.07;6.52;26.19;7.46;8.03;1.57;1.68;29;5.37;16;-6;-1;21;33.57;-4.6;2.78;3.53;0;-2.1;0.01;0.7;
3210;43.1391;1.9931;RCP4.5;H2;14.31;80;7.13;28;13;2;27;799.94;107.73;70.24;0.07;6.63;25.92;7.55;7.83;1.6;1.66;29;6.06;18;-7;0;23;34.01;-4.6;2.25;3.79;0.02;-1.03;0.06;0.46;
3211;43.1393;2.0912;RCP4.5;H2;14.87;91;8.4;32;12;2;27;769.69;106.5;70.35;0.07;6.36;24.98;7.87;8.13;1.58;1.65;30;6.9;20;-6;0;24;33.27;-3.97;2.25;3.75;0.02;-1.36;0.07;0.8;
3212;43.1395;2.1894;RCP4.5;H2;14.79;91;7.97;31;12;2;26;783.72;105.87;71.12;0.1;6.56;25.34;7.83;8.13;1.61;1.68;32;6.54;19;-6;1;22;34.95;-4.43;2.66;3.46;0.03;-0.46;0.04;0.8;
3213;43.1396;2.2875;RCP4.5;H2;15.21;97;8.77;35;10;2;25;759.69;104.87;71.06;0.13;6.39;24.41;8.1;7.8;1.58;1.64;31;7.1;21;-6;1;22;33.91;-4.7;2.68;3.27;0.03;-0.87;0.01;0.4;
3214;43.1396;2.3857;RCP4.5;H2;14.76;91;8.13;31;12;2;27;799.51;107;71.27;0.07;6.62;26.37;7.81;8.03;1.6;1.7;33;6.8;19;-6;0;23;42.26;-3.57;2.56;4.2;0.04;0.13;0.06;0.7;
3215;43.1395;2.4838;RCP4.5;H2;14.64;90;7.93;31;12;2;29;802.95;105.7;72.08;0.07;6.66;26.06;7.76;8.63;1.66;1.79;34;6.66;20;-7;0;25;31.97;-5.3;3.36;3.18;0.03;-2.5;0.13;1.33;
3216;43.1394;2.5819;RCP4.5;H2;15.16;92;8.23;41;9;1;26;797.14;86.17;82.37;0.1;4.99;37.44;10.08;8.6;1.62;1.73;33;6.83;23;-5;-1;23;47.61;-3.4;2.52;5.33;0.04;-2.54;0.25;1.23;
3217;43.1391;2.6801;RCP4.5;H2;15.99;107;9.57;52;7;2;20;741.08;83;82.42;0.1;4.68;35.03;10.97;8.47;1.61;1.69;33;7.8;28;-5;1;17;34.75;-4.2;2.43;4.4;0.04;-1.87;0.25;1.17;
3218;43.1387;2.7782;RCP4.5;H2;16.22;112;10.57;55;7;1;21;715.99;83.93;81.89;0.17;4.59;33.28;11.16;8.03;1.66;1.76;34;8.34;29;-4;0;19;25.02;-2.84;1.84;3.53;0.04;0;0.23;0.73;
3219;43.1383;2.8764;RCP4.5;H2;16.41;110;7.57;61;5;0;16;693.19;67.9;88.44;0.13;3.58;36.78;10.14;7.97;1.59;1.67;33;6.34;32;-4;-1;15;32.97;-2.13;1.53;3.81;0.03;-1.67;0.21;0.6;
3220;43.1377;2.9745;RCP4.5;H2;16.74;116;9.53;65;5;1;15;666.45;66.6;88.19;0.07;3.55;34.08;10.46;8.57;1.6;1.71;33;7.96;32;-3;0;13;22.64;-2.5;1.39;1.47;0.03;0.83;0.24;1.24;
3221;43.1371;3.0727;RCP4.5;H2;16.84;117;9.07;65;5;1;13;661.53;68.1;87.73;0.1;3.64;32.83;10.39;7.27;1.64;1.76;33;7.4;32;-3;0;13;20.95;-0.77;0.92;0.85;0.01;3.13;0.04;-0.06;
3222;43.1364;3.1708;RCP4.5;H2;17.11;122;10.5;69;4;1;12;651.12;67.53;87.8;0.1;3.55;32.6;10.69;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3249;43.0831;5.8186;RCP4.5;H2;17.52;120;4.43;76;1;1;10;601.79;59.8;89.88;0.17;3.91;29.61;10.96;8.57;1.52;1.61;30;4.1;35;-1;0;10;-19.8;-0.77;-0.14;-1.12;-0.01;1.56;0.2;1.24;
3250;43.0799;5.9165;RCP4.5;H2;17.73;124;5.87;78;1;0;12;608.86;59.83;90.04;0.17;3.78;29.79;10.81;8.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3251;43.0766;6.0145;RCP4.5;H2;17.09;112;4.47;68;2;0;9;646.51;59.07;90.27;0.17;3.96;32.55;9.47;8.43;1.57;1.57;31;4.24;36;-2;0;9;-5.05;-2.03;0.43;0.58;-0.01;4.6;0.26;1.1;
3252;43.0732;6.1124;RCP4.5;H2;17.08;111;4.47;68;2;0;9;647.64;59.13;90.27;0.17;3.96;32.61;9.51;8.5;1.58;1.57;30;4.24;36;-2;0;9;-5.08;-1.97;0.43;0.58;0;4.56;0.26;1.17;
3254;43.0661;6.3082;RCP4.5;H2;17.11;113;4.73;68;3;1;9;662.35;60.1;90.59;0.17;3.83;33.83;9.42;8.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3256;43.0587;6.504;RCP4.5;H2;17.11;125;7.57;60;9;2;9;758.09;66.53;89.02;0.17;4.77;37.9;11.03;9.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3285;42.9107;9.3357;RCP4.5;H2;17.07;105;3.63;77;0;0;15;908.89;81.23;82.87;0.1;6.67;38.99;6.97;6.7;1.58;1.57;29;3.2;35;-2;0;13;62.8;-0.7;0.87;4.67;-0.03;3.77;-0.13;-0.67;
3286;42.9043;9.433;RCP4.5;H2;16.79;100;3.67;74;1;0;18;929.56;81.6;82.91;0.1;6.83;39.99;6.93;6.7;1.61;1.61;29;3.27;36;-1;0;15;64.77;-0.63;0.84;4.84;-0.03;4.54;-0.16;-0.57;
3318;43.1449;-1.444;RCP4.5;H2;12.84;43;1.2;7;23;2;21;1752.69;148.77;63.8;0.03;15.01;49.68;4.25;7.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3319;43.1483;-1.3459;RCP4.5;H2;13.31;50;2.2;7;19;1;22;1708.48;145.2;63.82;0.03;15.09;46.28;4.21;6.47;1.46;1.52;19;1.83;5;-7;-2;15;9.95;-7.83;2.11;2.46;-0.02;1.93;-0.06;-0.86;
3320;43.1517;-1.2479;RCP4.5;H2;14.31;72;4.33;7;20;3;22;1552.87;142.53;64.19;0.03;13.51;42.35;4.47;6.47;1.43;1.5;25;3.36;4;-4;-1;15;-3.38;-7.84;2.25;2.76;-0.03;2.97;-0.05;-0.83;
3321;43.1549;-1.1498;RCP4.5;H2;13.67;54;2.5;7;20;3;21;1594.93;146.83;62.12;0.03;13.94;40.95;4.29;6.57;1.43;1.49;20;1.97;4;-5;0;14;-17.04;-7.74;2.23;2.31;-0.02;2;-0.05;-0.76;
3322;43.158;-1.0517;RCP4.5;H2;12.86;44;1.07;7;21;2;23;1819.6;147.6;63.9;0;15.96;49.12;4.17;6.5;1.45;1.51;17;0.8;5;-8;-1;16;58.84;-5.5;2.26;3.94;-0.05;3.73;-0.11;-0.83;
3323;43.1611;-0.9536;RCP4.5;H2;13.69;57;2.43;9;19;2;21;1563.27;148.83;62.51;0.1;13.49;40.28;4.42;7.57;1.43;1.49;23;1.9;6;-6;-1;14;-43.78;-5.54;2.62;2.46;-0.04;3.53;0.08;0.24;
3324;43.164;-0.8555;RCP4.5;H2;13.82;60;2.93;9;19;3;21;1546.63;148.13;62.54;0.07;13.37;39.84;4.48;7.67;1.43;1.49;24;2.4;6;-5;0;15;-42.38;-5.54;2.6;2.44;-0.03;3.07;0.09;0.34;
3325;43.1669;-0.7574;RCP4.5;H2;13.93;62;3.27;10;20;2;22;1573.41;148.13;62.11;0.03;13.66;40.83;4.5;7.67;1.44;1.5;24;2.64;7;-5;-1;14;-4.66;-5.14;1.98;2.98;-0.02;0.73;0.04;0.3;
3326;43.1697;-0.6593;RCP4.5;H2;14.23;77;4.7;10;21;2;22;1294.5;138.83;62.79;0.03;11.58;32.48;4.56;7.67;1.43;1.51;26;3.63;7;-7;1;15;-9.2;-4.97;1.9;0.69;-0.02;0.7;-0.07;0.37;
3327;43.1724;-0.5611;RCP4.5;H2;14.23;77;4.8;9;20;1;24;1308.32;138.27;62.63;0.03;11.49;32.63;4.51;6.53;1.48;1.56;27;3.7;7;-8;0;17;-3.94;-5.73;1.73;0.46;-0.05;1.23;-0.13;-0.84;
3328;43.175;-0.463;RCP4.5;H2;14;74;4.6;10;22;1;24;1312.22;138.8;62.45;0.03;11.77;32.73;4.36;5.6;1.49;1.57;28;3.6;8;-7;0;16;-20.26;-6.5;1.81;0.45;-0.04;1.23;-0.11;-1.73;
3329;43.1775;-0.3648;RCP4.5;H2;13.98;73;4.57;10;22;1;24;1313.93;138.83;62.53;0.03;11.79;32.76;4.36;5.7;1.48;1.56;27;3.57;8;-7;0;16;-20.51;-6.5;1.91;0.44;-0.04;1.16;-0.1;-1.63;
3330;43.1799;-0.2667;RCP4.5;H2;14.27;79;5.03;11;20;1;23;1296.52;137.8;62.25;0.03;11.59;32.74;4.45;5.93;1.48;1.56;28;3.86;8;-8;0;17;-7.93;-6.3;1.6;0.97;-0.04;1.67;-0.12;-1.44;
3331;43.1823;-0.1685;RCP4.5;H2;13.88;70;4.07;10;21;2;24;1347.75;139.9;61.87;0;12.04;34.44;4.31;5.93;1.51;1.59;27;3.34;8;-8;0;18;-1.65;-5.9;1.49;1.7;-0.03;0.77;-0.14;-1.34;
3332;43.1845;-0.0703;RCP4.5;H2;13.35;57;2.5;17;21;2;24;1072.16;126.9;64.84;0;9.54;29.8;5.31;5.97;1.57;1.61;23;2.03;12;-9;0;18;0.89;-5.97;1.57;1.1;-0.05;5.03;-0.17;-1.26;
3333;43.1867;0.0279;RCP4.5;H2;13.84;74;3.9;9;22;1;23;1226.08;142.4;61.91;0;10.58;31.85;5.85;6.03;1.46;1.51;27;2.97;7;-9;0;17;12.42;-2.43;1.21;1.51;-0.06;6.73;-0.15;-1.27;
3334;43.1888;0.126;RCP4.5;H2;13.69;71;3.5;10;23;1;21;1230.36;142.03;61.78;0;10.52;32.54;5.8;6.17;1.44;1.49;26;2.7;8;-8;0;14;3.72;-3.24;1.12;1.57;-0.05;5.44;-0.13;-1.16;
3335;43.1907;0.2242;RCP4.5;H2;13.62;76;4.13;9;27;1;22;936.63;119.8;65.89;0.03;8.27;26.75;5.1;6.3;1.46;1.51;28;3.13;7;-10;0;16;4.15;-1.97;0.8;0.96;-0.05;4.94;-0.15;-1.03;
3336;43.1926;0.3224;RCP4.5;H2;13.34;68;2.9;10;26;1;24;1005.1;126.4;64.76;0;8.77;27.68;5.35;6.23;1.47;1.56;27;2.23;8;-8;0;18;5.37;-2.23;1.15;1.88;-0.05;4.1;-0.08;-1.1;
3337;43.1944;0.4207;RCP4.5;H2;13.34;68;2.9;10;26;1;24;1005.99;126.33;64.77;0;8.78;27.71;5.35;6.3;1.48;1.55;27;2.23;8;-8;0;18;5.35;-2.34;1.16;1.89;-0.05;4.17;-0.08;-1.03;
3338;43.1961;0.5189;RCP4.5;H2;13.36;68;3.37;10;25;2;24;1000.57;124;65.06;0;8.6;27.57;5.39;6.9;1.5;1.58;27;2.64;8;-9;1;17;4.78;-4.7;1.62;1.59;-0.05;4.5;-0.07;-0.43;
3339;43.1977;0.6171;RCP4.5;H2;13.41;70;3.7;10;26;2;25;944.37;118.07;66.25;0;8.24;27.08;5.25;7.27;1.49;1.56;27;2.93;8;-10;0;19;-0.89;-4.63;1.8;1.73;-0.04;5.53;-0.04;-0.13;
3340;43.1993;0.7153;RCP4.5;H2;13.6;84;6.43;7;33;2;26;829.62;119.83;64.97;0;7.01;23.66;4.82;7.03;1.52;1.62;29;4.56;6;-12;1;19;-0.55;-4.5;2.06;2.24;-0.04;4.03;-0.04;-0.34;
3341;43.2007;0.8136;RCP4.5;H2;13.76;86;7.63;9;31;2;27;824.14;117.53;65.4;0;7.06;23.3;4.89;6.8;1.57;1.67;30;5.43;8;-13;1;21;0.93;-6.5;2.34;1.96;-0.03;3.93;-0.05;-0.53;
3342;43.2021;0.9118;RCP4.5;H2;13.72;85;7.7;9;31;2;28;833.37;118.57;65.57;0;7.03;23.87;4.86;6.67;1.58;1.68;29;5.57;8;-13;2;21;4.99;-5.56;2.36;2.27;-0.03;3.4;-0.07;-0.66;
3343;43.2033;1.01;RCP4.5;H2;14.05;93;8.67;11;31;2;28;813.67;117.5;65.88;0;6.85;23.42;5.05;6.73;1.59;1.68;31;5.87;9;-13;1;21;7.81;-4.83;2.25;2.3;-0.03;3.64;-0.08;-0.64;
3344;43.2045;1.1083;RCP4.5;H2;14.07;87;6.13;18;24;1;28;728.84;105.1;70.59;0;6.01;22.95;6.37;6.37;1.59;1.63;29;4.76;13;-10;0;21;14.32;-3.2;2.41;2.15;-0.02;2.24;-0.13;-0.93;
3345;43.2056;1.2065;RCP4.5;H2;14.07;87;6.47;18;24;1;28;729.58;105.1;70.97;0.03;5.95;22.63;6.39;6.47;1.59;1.64;29;5.04;13;-10;0;21;12.61;-3.33;2.76;1.51;-0.02;1.86;-0.07;-0.9;
3346;43.2065;1.3048;RCP4.5;H2;13.9;84;6.23;18;25;1;28;738.45;105.5;70.88;0.03;6.02;22.9;6.3;6.5;1.59;1.64;29;4.8;13;-10;0;21;12.46;-3.73;2.76;1.54;-0.02;1.67;-0.1;-0.83;
3347;43.2074;1.403;RCP4.5;H2;14.63;92;7.3;20;16;1;27;784.37;108.4;69.81;0.03;6.51;24.31;6.4;6.93;1.53;1.61;29;5.4;15;-7;0;20;17.56;-3.83;2.65;2.19;-0.01;2.6;0.01;-0.4;
3348;43.2083;1.5013;RCP4.5;H2;14.44;89;7.03;18;17;1;28;794.7;108.87;69.69;0.03;6.64;24.52;6.32;7.03;1.54;1.63;29;5.5;13;-7;0;21;17.58;-3.83;2.59;2.14;-0.01;2.7;0;-0.24;
3349;43.209;1.5996;RCP4.5;H2;14.69;95;7.77;20;16;1;29;778.18;107.83;69.64;0.07;6.34;24.12;6.39;6.63;1.54;1.65;32;5.97;14;-6;0;23;10.63;-4.67;2.35;2.06;0;1.26;-0.03;-0.67;
3350;43.2096;1.6978;RCP4.5;H2;14.82;96;8.9;21;15;1;30;777.69;107.07;69.59;0.03;6.43;24.36;6.41;7.37;1.56;1.68;32;7;15;-7;0;24;16.88;-5.16;2.31;2.52;0;0.6;-0.02;0.1;
3351;43.2101;1.7961;RCP4.5;H2;14.6;87;7.63;29;13;2;27;776.2;106.3;70.65;0.07;6.3;25.23;7.67;7.7;1.56;1.64;30;6.36;18;-6;0;22;25.25;-5;2.71;3.41;0.01;-0.54;0.01;0.4;
3352;43.2106;1.8944;RCP4.5;H2;14.45;84;7.03;27;14;1;26;794.45;107.47;70.87;0.07;6.42;25.78;7.58;8.03;1.57;1.68;30;6;16;-6;-1;22;34.65;-4.4;2.76;3.48;0.01;-2.5;0.01;0.7;
3353;43.211;1.9926;RCP4.5;H2;14.74;90;8.43;30;13;2;27;779.33;106;71.46;0.07;6.33;25.73;7.78;7.6;1.59;1.71;32;7.06;18;-5;0;23;33.39;-5.1;3.28;4.03;0.02;-0.87;0.01;0.27;
3354;43.2112;2.0909;RCP4.5;H2;15.27;99;9.03;35;11;2;25;749.07;104.33;71.52;0.1;6.09;24.74;8.14;7.47;1.56;1.67;31;7.4;20;-4;0;22;32.74;-5.1;3.28;4.03;0.01;-0.9;0.01;0.17;
3355;43.2114;2.1892;RCP4.5;H2;15.27;100;8.87;35;11;1;27;751.95;104.07;71.75;0.13;6.16;24.24;8.17;7.6;1.59;1.69;33;7.37;21;-4;0;24;27.44;-5.6;3.27;2.98;0.02;-0.1;0.05;0.27;
3356;43.2115;2.2874;RCP4.5;H2;15.56;105;9.67;38;10;1;25;727.32;102.37;71.72;0.1;5.98;22.93;8.33;7.97;1.6;1.72;32;8;22;-4;-1;22;17.13;-6.7;3.12;1.93;0.02;-0.97;-0.06;0.67;
3357;43.2115;2.3857;RCP4.5;H2;15.6;106;9.83;39;10;1;25;724.99;102.3;71.68;0.1;5.96;22.86;8.36;8.27;1.59;1.72;32;8.16;23;-4;-1;21;17.23;-6.5;3.1;1.93;0.02;-0.76;-0.06;0.9;
3358;43.2114;2.484;RCP4.5;H2;15.77;111;10.03;42;10;1;23;708.52;101.07;72.08;0.1;5.82;22.44;8.49;8.1;1.62;1.74;34;8.26;25;-4;0;20;8.27;-6.73;3.51;1.61;0.02;-1.03;0.06;0.83;
3359;43.2112;2.5823;RCP4.5;H2;16.32;114;10.47;55;7;1;20;694.9;81.67;82.44;0.1;4.29;31.81;11.38;8.43;1.59;1.69;32;8.2;29;-4;0;17;14.31;-4.26;2.39;2.54;0.02;-1.5;0.17;1.06;
3360;43.211;2.6805;RCP4.5;H2;16.26;113;10.9;54;7;1;21;699.48;82.33;82.55;0.1;4.34;31.33;11.25;8.03;1.62;1.73;34;8.63;28;-4;0;19;8.98;-4.27;2.48;1.87;0.01;-1.67;0.13;0.7;
3361;43.2106;2.7788;RCP4.5;H2;16.52;118;11.03;59;6;1;20;701.59;83.1;82;0.17;4.51;32.71;11.57;8.17;1.65;1.74;33;8.46;30;-4;0;18;24.77;-2.63;1.82;3.51;0.04;0.04;0.26;0.87;
3362;43.2102;2.8771;RCP4.5;H2;16.52;118;11.03;59;6;1;20;701.59;83.1;82;0.17;4.51;32.71;11.57;8.17;1.65;1.74;33;8.46;30;-4;0;18;24.77;-2.63;1.82;3.51;0.04;0.04;0.26;0.87;
3363;43.2096;2.9753;RCP4.5;H2;16.93;119;10.77;68;4;0;14;658.37;66.57;88.22;0.07;3.51;33.62;10.67;8.37;1.6;1.71;32;9.04;33;-3;-1;12;22.87;-2.3;1.39;1.27;0.04;0.93;0.25;1.17;
3364;43.209;3.0736;RCP4.5;H2;16.92;119;9.4;67;5;1;13;658.15;68.1;87.75;0.1;3.62;32.72;10.47;7.1;1.63;1.76;33;7.67;32;-3;0;13;21.31;-0.7;0.88;0.87;0.01;3.2;0.03;-0.23;
3365;43.2083;3.1719;RCP4.5;H2;16.84;117;9.07;65;5;1;13;661.53;68.1;87.72;0.1;3.64;32.83;10.39;7.27;1.64;1.76;33;7.4;32;-3;0;13;20.9;-0.7;0.91;0.84;0.01;3.13;0.04;-0.06;
3366;43.2075;3.2701;RCP4.5;H2;16.97;123;9.03;66;7;1;13;617.59;58.67;91.4;0.1;3.25;31.71;9.6;6.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3388;43.167;5.4305;RCP4.5;H2;17.57;116;3.6;85;2;2;10;541.49;56.47;90.93;0.23;3.36;25.98;12.04;8.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3389;43.1641;5.5286;RCP4.5;H2;17.46;115;3.57;83;2;2;14;538.44;57.9;90.5;0.23;3.41;26.73;12.01;9.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3390;43.1611;5.6268;RCP4.5;H2;17.56;116;4.47;83;2;1;12;538.23;57.67;90.36;0.23;3.35;25.73;12.06;8.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3391;43.1581;5.7248;RCP4.5;H2;17.42;117;4.03;76;1;1;10;606.5;59.97;89.9;0.17;3.94;29.85;11.04;8.23;1.53;1.6;29;3.73;35;-1;0;10;-20.15;-0.8;-0.1;-1.13;-0.01;2.1;0.23;1;
3392;43.1549;5.8229;RCP4.5;H2;16.76;105;2.67;72;1;1;10;636.88;60.73;89.85;0.17;4.14;31.36;11.68;8.2;1.53;1.61;31;2.6;35;-2;1;10;-21.8;-0.97;-0.11;-1.21;-0.01;1.73;0.22;0.87;
3393;43.1517;5.921;RCP4.5;H2;16.42;120;7.2;50;9;1;18;803.81;71.57;86.04;0.17;5.6;36.25;9.52;8.83;1.67;1.78;30;6.33;31;-6;0;17;-4.06;-2.9;0.76;1.57;0;3.64;0.23;1.53;
3394;43.1484;6.0191;RCP4.5;H2;16.63;126;12.3;50;11;1;21;821.25;67.57;88.64;0.17;5.42;39.39;9.38;8.43;1.76;1.83;30;10.3;33;-7;-1;20;-10.54;-2.96;0.8;1.19;-0.01;3.74;0.21;1.16;
3395;43.145;6.1171;RCP4.5;H2;16.97;133;13.8;53;12;1;18;795;67.1;88.62;0.17;5.23;38.22;9.08;8.37;1.77;1.81;29;11.5;34;-7;-1;17;-9.3;-2.57;0.78;1.11;-0.01;2.43;0.22;1.04;
3396;43.1415;6.2152;RCP4.5;H2;16.91;107;3.67;69;2;1;8;664.18;60.6;90.18;0.17;4.18;33.27;9.84;8.57;1.55;1.57;30;3.44;38;-2;1;8;-4.49;-0.8;0.35;0.88;0;2.96;0.27;1.24;
3397;43.1379;6.3132;RCP4.5;H2;16.81;118;6.47;57;8;1;12;786.44;67.4;88.79;0.17;4.98;38.12;11.11;9.03;1.65;1.69;29;5.77;34;-4;-1;11;7.63;-1.1;0.91;2.25;0;3.43;0.3;1.7;
