#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h46 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : FEU_METEO2022
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maÃ®trisÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM40 : Indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     NORIFMxAV : IFMx moyen
#     NORIFMx50 : Danger Feu MÃ©tÃ©o vÃ©gÃ©tation vivante ElevÃ© (jour)
#     AIFM40 : Ecart de indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     AIFMxAV : Ecart de ifmx moyen
#     AIFMx50 : Ecart de danger feu mÃ©tÃ©o vÃ©gÃ©tation vivante elevÃ© (jour)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
#-----------------------------------------------------------------------------
2501;42.78;2.5804;RCP2.6;H1;9;12;7;1;1.48;5;
2502;42.7798;2.678;RCP2.6;H1;18;12.92;9;6;1.37;5;
2503;42.7794;2.7755;RCP2.6;H1;23;15.8;16;2;1.13;6;
2504;42.779;2.873;RCP2.6;H1;32;18.51;27;-2;1.12;9;
2505;42.7784;2.9706;RCP2.6;H1;45;19.14;29;8;1.12;9;
2506;42.7778;3.0681;RCP2.6;H1;48;16.37;23;20;1.1;8;
2564;42.5894;8.7114;RCP2.6;H1;38;12.35;6;27;1;2;
2565;42.5835;8.8083;RCP2.6;H1;15;12.11;6;4;1.02;3;
2566;42.5776;8.9052;RCP2.6;H1;15;11.62;8;4;1.14;3;
2567;42.5716;9.002;RCP2.6;H1;17;10.72;8;6;1.37;4;
2568;42.5654;9.0989;RCP2.6;H1;20;10.88;10;8;1.54;5;
2569;42.5592;9.1957;RCP2.6;H1;22;8.38;4;17;1.38;3;
2570;42.5529;9.2925;RCP2.6;H1;11;10.41;11;2;2.23;8;
2571;42.5465;9.3892;RCP2.6;H1;22;8.97;1;19;1.57;1;
2572;42.54;9.486;RCP2.6;H1;7;10.57;2;4;1.24;2;
2611;42.8106;-0.6407;RCP2.6;H1;13;2.47;0;13;0.61;0;
2612;42.8133;-0.5431;RCP2.6;H1;0;2.56;0;0;0.68;0;
2613;42.8159;-0.4456;RCP2.6;H1;0;2.37;0;0;0.53;0;
2614;42.8184;-0.3481;RCP2.6;H1;0;2.36;0;0;0.55;0;
2615;42.8208;-0.2505;RCP2.6;H1;0;2.57;0;0;0.17;0;
2616;42.8231;-0.1529;RCP2.6;H1;0;2.37;0;0;0.47;0;
2617;42.8254;-0.0554;RCP2.6;H1;0;2.19;0;0;0.38;0;
2618;42.8275;0.0422;RCP2.6;H1;0;2.35;0;0;0.51;0;
2619;42.8296;0.1398;RCP2.6;H1;0;2.66;0;0;0.21;0;
2620;42.8315;0.2374;RCP2.6;H1;0;2.24;0;0;0.31;0;
2621;42.8334;0.335;RCP2.6;H1;0;3.62;0;0;0.68;0;
2622;42.8352;0.4326;RCP2.6;H1;0;3.25;0;0;0.44;0;
2623;42.8369;0.5302;RCP2.6;H1;0;2.58;0;0;0.31;0;
2624;42.8385;0.6278;RCP2.6;H1;0;2.91;0;0;0.4;0;
2625;42.84;0.7254;RCP2.6;H1;0;3.39;0;0;0.55;0;
2626;42.8414;0.823;RCP2.6;H1;1;2.56;0;1;0.24;0;
2627;42.8428;0.9206;RCP2.6;H1;0;2.43;0;0;0.33;0;
2628;42.844;1.0183;RCP2.6;H1;0;2.68;0;0;0.5;0;
2629;42.8452;1.1159;RCP2.6;H1;0;2.31;0;0;0.3;0;
2630;42.8463;1.2136;RCP2.6;H1;0;2.99;0;0;0.45;0;
2631;42.8472;1.3112;RCP2.6;H1;0;2.88;0;0;0.43;0;
2632;42.8481;1.4088;RCP2.6;H1;0;2.53;0;0;0.35;0;
2633;42.8489;1.5065;RCP2.6;H1;0;3.38;0;0;0.33;0;
2634;42.8497;1.6041;RCP2.6;H1;1;3.84;0;1;0.46;0;
2635;42.8503;1.7018;RCP2.6;H1;0;3.14;0;0;0.36;0;
2636;42.8508;1.7995;RCP2.6;H1;0;3.09;0;0;0.37;0;
2637;42.8513;1.8971;RCP2.6;H1;0;3.41;0;0;0.48;0;
2638;42.8516;1.9948;RCP2.6;H1;0;3.83;0;0;0.49;0;
2639;42.8519;2.0924;RCP2.6;H1;1;4.2;0;0;0.75;0;
2640;42.8521;2.1901;RCP2.6;H1;1;5.74;1;0;0.95;1;
2641;42.8522;2.2877;RCP2.6;H1;4;5;0;4;0.9;0;
2642;42.8522;2.3854;RCP2.6;H1;3;6.98;2;0;1.1;2;
2643;42.8521;2.4831;RCP2.6;H1;6;8.34;4;2;1.31;2;
2644;42.8519;2.5807;RCP2.6;H1;10;9.33;5;3;1.51;3;
2645;42.8516;2.6784;RCP2.6;H1;14;10.82;10;3;1.61;5;
2646;42.8513;2.776;RCP2.6;H1;21;14.41;13;5;1.17;5;
2647;42.8508;2.8737;RCP2.6;H1;26;16.22;19;2;1.16;7;
2648;42.8503;2.9714;RCP2.6;H1;36;17.93;25;4;1.14;9;
2649;42.8497;3.069;RCP2.6;H1;43;19.25;29;5;1.12;9;
2709;42.6492;8.9133;RCP2.6;H1;49;12.17;6;39;0.95;3;
2710;42.6431;9.0103;RCP2.6;H1;16;12.08;7;6;0.94;2;
2711;42.637;9.1072;RCP2.6;H1;15;11.77;7;4;1.05;3;
2712;42.6308;9.2042;RCP2.6;H1;16;11.58;14;0;1.77;7;
2713;42.6245;9.3011;RCP2.6;H1;26;11.14;4;19;1.46;2;
2714;42.6181;9.398;RCP2.6;H1;13;10.06;5;7;1.92;3;
2715;42.6116;9.4948;RCP2.6;H1;14;10.62;2;11;1.24;2;
2753;42.8797;-0.742;RCP2.6;H1;16;2.56;0;16;0.66;0;
2754;42.8824;-0.6444;RCP2.6;H1;0;2.72;0;0;0.79;0;
2755;42.8851;-0.5467;RCP2.6;H1;0;2.68;0;0;0.78;0;
2756;42.8877;-0.4491;RCP2.6;H1;0;2.46;0;0;0.66;0;
2757;42.8902;-0.3514;RCP2.6;H1;0;2.37;0;0;0.56;0;
2758;42.8926;-0.2537;RCP2.6;H1;0;2.38;0;0;0.49;0;
2759;42.895;-0.156;RCP2.6;H1;0;2.58;0;0;0.57;0;
2760;42.8972;-0.0584;RCP2.6;H1;0;2.92;0;0;0.68;0;
2761;42.8993;0.0393;RCP2.6;H1;0;2.63;0;0;0.59;0;
2762;42.9014;0.137;RCP2.6;H1;0;2.59;0;0;0.35;0;
2763;42.9034;0.2348;RCP2.6;H1;0;2.13;0;0;0.26;0;
2764;42.9052;0.3325;RCP2.6;H1;0;3.53;0;0;0.54;0;
2765;42.907;0.4302;RCP2.6;H1;0;3.26;0;0;0.45;0;
2766;42.9087;0.5279;RCP2.6;H1;0;3.26;0;0;0.34;0;
2767;42.9103;0.6257;RCP2.6;H1;1;3.38;0;1;0.43;0;
2768;42.9118;0.7234;RCP2.6;H1;0;3.48;0;0;0.57;0;
2769;42.9133;0.8211;RCP2.6;H1;1;3.4;0;1;0.51;0;
2770;42.9146;0.9189;RCP2.6;H1;1;3.06;0;1;0.48;0;
2771;42.9159;1.0166;RCP2.6;H1;0;3.26;0;0;0.6;0;
2772;42.917;1.1144;RCP2.6;H1;0;2.85;0;0;0.51;0;
2773;42.9181;1.2122;RCP2.6;H1;0;3.13;0;0;0.55;0;
2774;42.9191;1.3099;RCP2.6;H1;0;2.95;0;0;0.49;0;
2775;42.92;1.4077;RCP2.6;H1;0;2.68;0;0;0.46;0;
2776;42.9208;1.5055;RCP2.6;H1;0;3.01;0;0;0.47;0;
2777;42.9215;1.6032;RCP2.6;H1;0;3.46;0;0;0.64;0;
2778;42.9221;1.701;RCP2.6;H1;1;3.64;0;1;0.67;0;
2779;42.9227;1.7988;RCP2.6;H1;1;4.12;0;0;0.71;0;
2780;42.9231;1.8966;RCP2.6;H1;1;4.53;1;1;0.77;0;
2781;42.9235;1.9943;RCP2.6;H1;2;5.27;1;1;0.79;0;
2782;42.9237;2.0921;RCP2.6;H1;3;5.7;1;2;0.86;1;
2783;42.9239;2.1899;RCP2.6;H1;3;7.07;2;1;1.01;2;
2784;42.924;2.2877;RCP2.6;H1;6;6.87;2;4;1.01;2;
2785;42.924;2.3855;RCP2.6;H1;6;5.85;1;5;1.08;0;
2786;42.9239;2.4833;RCP2.6;H1;4;7.37;2;1;1.23;1;
2787;42.9237;2.581;RCP2.6;H1;7;8.24;3;3;1.31;2;
2788;42.9235;2.6788;RCP2.6;H1;10;9.2;5;3;1.48;3;
2789;42.9231;2.7766;RCP2.6;H1;14;12.65;10;2;1.39;5;
2790;42.9227;2.8744;RCP2.6;H1;23;12.73;11;11;1.71;6;
2791;42.9221;2.9722;RCP2.6;H1;24;15.45;18;3;1.53;8;
2792;42.9215;3.0699;RCP2.6;H1;32;16.57;21;8;1.48;8;
2853;42.7147;9.0185;RCP2.6;H1;37;12.32;7;26;0.93;2;
2854;42.7086;9.1156;RCP2.6;H1;15;11.88;6;5;0.99;2;
2855;42.7023;9.2127;RCP2.6;H1;15;11.19;4;8;1.37;2;
2856;42.696;9.3097;RCP2.6;H1;12;11.24;3;6;1.31;2;
2857;42.6896;9.4067;RCP2.6;H1;11;9.94;4;6;1.65;2;
2893;42.9426;-1.039;RCP2.6;H1;15;2.76;0;15;0.82;0;
2894;42.9457;-0.9413;RCP2.6;H1;0;2.72;0;0;0.8;0;
2895;42.9486;-0.8436;RCP2.6;H1;0;2.53;0;0;0.68;0;
2896;42.9515;-0.7458;RCP2.6;H1;0;2.4;0;0;0.48;0;
2897;42.9543;-0.6481;RCP2.6;H1;0;2.92;0;0;0.78;0;
2898;42.9569;-0.5503;RCP2.6;H1;0;2.68;0;0;0.67;0;
2899;42.9595;-0.4525;RCP2.6;H1;0;2.68;0;0;0.67;0;
2900;42.962;-0.3547;RCP2.6;H1;0;2.54;0;0;0.58;0;
2901;42.9645;-0.2569;RCP2.6;H1;0;2.64;0;0;0.43;0;
2902;42.9668;-0.1591;RCP2.6;H1;0;2.98;0;0;0.52;0;
2903;42.969;-0.0613;RCP2.6;H1;0;3.53;0;0;0.67;0;
2904;42.9712;0.0365;RCP2.6;H1;1;2.34;0;1;0.35;0;
2905;42.9732;0.1343;RCP2.6;H1;0;2.76;0;0;0.63;0;
2906;42.9752;0.2321;RCP2.6;H1;0;2.88;0;0;0.54;0;
2907;42.9771;0.33;RCP2.6;H1;0;2.57;0;0;0.56;0;
2908;42.9789;0.4278;RCP2.6;H1;0;3.5;0;0;0.66;0;
2909;42.9806;0.5257;RCP2.6;H1;1;3.49;0;0;0.52;0;
2910;42.9822;0.6235;RCP2.6;H1;1;4.1;1;1;0.65;1;
2911;42.9837;0.7214;RCP2.6;H1;1;3.86;0;1;0.58;0;
2912;42.9851;0.8192;RCP2.6;H1;1;3.63;0;1;0.65;0;
2913;42.9865;0.9171;RCP2.6;H1;1;3.73;0;1;0.66;0;
2914;42.9877;1.015;RCP2.6;H1;1;3.36;0;1;0.68;0;
2915;42.9889;1.1129;RCP2.6;H1;1;3.94;0;0;0.78;0;
2916;42.99;1.2108;RCP2.6;H1;1;3.86;0;1;0.77;0;
2917;42.9909;1.3086;RCP2.6;H1;1;3.83;0;1;0.77;0;
2918;42.9918;1.4065;RCP2.6;H1;1;3.85;0;1;0.81;0;
2919;42.9927;1.5044;RCP2.6;H1;1;3.89;0;1;0.8;0;
2920;42.9934;1.6023;RCP2.6;H1;1;4.32;0;1;0.69;0;
2921;42.994;1.7002;RCP2.6;H1;1;4.03;0;1;0.69;0;
2922;42.9945;1.7981;RCP2.6;H1;1;5.03;1;1;0.75;1;
2923;42.995;1.896;RCP2.6;H1;3;5.22;1;2;0.79;1;
2924;42.9953;1.9939;RCP2.6;H1;3;6.36;1;1;0.83;1;
2925;42.9956;2.0918;RCP2.6;H1;5;6.11;1;3;0.98;1;
2926;42.9958;2.1897;RCP2.6;H1;5;7.11;3;2;1.13;2;
2927;42.9959;2.2876;RCP2.6;H1;6;6.72;2;4;1.12;1;
2928;42.9959;2.3855;RCP2.6;H1;6;5.71;1;5;1.15;1;
2929;42.9958;2.4834;RCP2.6;H1;4;8.18;3;0;1.41;2;
2930;42.9956;2.5813;RCP2.6;H1;10;9.24;6;4;1.51;4;
2931;42.9953;2.6792;RCP2.6;H1;13;9.79;7;6;1.66;4;
2932;42.995;2.7771;RCP2.6;H1;16;13.89;14;1;1.74;7;
2933;42.9945;2.875;RCP2.6;H1;28;14.09;14;12;1.72;8;
2934;42.994;2.9729;RCP2.6;H1;29;15.73;19;8;1.52;8;
2935;42.9934;3.0708;RCP2.6;H1;33;16.58;21;9;1.47;8;
2999;42.7676;9.3183;RCP2.6;H1;37;11.21;3;30;1.33;2;
3000;42.7612;9.4155;RCP2.6;H1;12;9.71;7;4;1.84;4;
3032;43.0013;-1.4345;RCP2.6;H1;11;2.74;0;11;0.68;0;
3033;43.0047;-1.3367;RCP2.6;H1;0;2.62;0;0;0.62;0;
3034;43.0081;-1.2389;RCP2.6;H1;0;2.59;0;0;0.62;0;
3035;43.0113;-1.1411;RCP2.6;H1;0;2.61;0;0;0.67;0;
3036;43.0144;-1.0433;RCP2.6;H1;0;2.51;0;0;0.63;0;
3037;43.0175;-0.9454;RCP2.6;H1;0;2.72;0;0;0.69;0;
3038;43.0204;-0.8475;RCP2.6;H1;0;2.57;0;0;0.62;0;
3039;43.0233;-0.7497;RCP2.6;H1;0;2.43;0;0;0.63;0;
3040;43.0261;-0.6518;RCP2.6;H1;0;2.98;0;0;0.69;0;
3041;43.0288;-0.5539;RCP2.6;H1;0;2.54;0;0;0.56;0;
3042;43.0313;-0.456;RCP2.6;H1;0;2.54;0;0;0.6;0;
3043;43.0339;-0.3581;RCP2.6;H1;0;2.69;0;0;0.67;0;
3044;43.0363;-0.2602;RCP2.6;H1;0;2.16;0;0;0.47;0;
3045;43.0386;-0.1623;RCP2.6;H1;0;3.15;0;0;0.61;0;
3046;43.0408;-0.0643;RCP2.6;H1;1;3.32;0;1;0.67;0;
3047;43.043;0.0336;RCP2.6;H1;1;2.92;0;1;0.59;0;
3048;43.0451;0.1316;RCP2.6;H1;1;3.01;0;0;0.6;0;
3049;43.047;0.2295;RCP2.6;H1;1;3.05;0;1;0.7;0;
3050;43.0489;0.3275;RCP2.6;H1;0;3.36;0;0;0.83;0;
3051;43.0507;0.4254;RCP2.6;H1;1;4.08;0;0;0.9;0;
3052;43.0524;0.5234;RCP2.6;H1;1;4.16;0;1;0.8;0;
3053;43.054;0.6214;RCP2.6;H1;1;4.51;0;1;0.88;0;
3054;43.0555;0.7194;RCP2.6;H1;2;4.59;0;1;0.88;0;
3055;43.057;0.8174;RCP2.6;H1;2;4.69;0;2;0.87;0;
3056;43.0583;0.9153;RCP2.6;H1;2;4.94;0;1;0.96;0;
3057;43.0596;1.0133;RCP2.6;H1;2;4.4;0;2;0.93;0;
3058;43.0607;1.1113;RCP2.6;H1;1;4.06;0;1;0.78;0;
3059;43.0618;1.2093;RCP2.6;H1;1;3.93;0;1;0.78;0;
3060;43.0628;1.3074;RCP2.6;H1;1;4.1;0;1;0.79;0;
3061;43.0637;1.4054;RCP2.6;H1;1;4.26;0;1;0.84;0;
3062;43.0645;1.5034;RCP2.6;H1;1;5.26;0;1;0.86;0;
3063;43.0652;1.6014;RCP2.6;H1;2;5.63;1;1;0.96;1;
3064;43.0659;1.6994;RCP2.6;H1;4;5.92;1;2;0.96;1;
3065;43.0664;1.7974;RCP2.6;H1;4;5.98;2;2;0.99;1;
3066;43.0668;1.8955;RCP2.6;H1;5;6.11;2;3;1.03;1;
3067;43.0672;1.9935;RCP2.6;H1;5;7.29;4;1;1.18;3;
3068;43.0675;2.0915;RCP2.6;H1;9;7.95;5;4;1.34;4;
3069;43.0677;2.1895;RCP2.6;H1;11;9.22;7;5;1.43;4;
3070;43.0677;2.2876;RCP2.6;H1;14;8.81;6;9;1.43;4;
3071;43.0677;2.3856;RCP2.6;H1;13;7.4;4;10;1.45;2;
3072;43.0677;2.4836;RCP2.6;H1;9;10.3;8;1;1.52;5;
3073;43.0675;2.5816;RCP2.6;H1;17;12.62;13;3;1.59;7;
3074;43.0672;2.6797;RCP2.6;H1;26;13.51;16;9;1.73;8;
3075;43.0669;2.7777;RCP2.6;H1;31;14.03;14;16;1.72;7;
3076;43.0664;2.8757;RCP2.6;H1;29;14.84;16;11;1.66;8;
3077;43.0659;2.9737;RCP2.6;H1;31;16.38;20;8;1.58;8;
3078;43.0652;3.0718;RCP2.6;H1;36;16.99;24;10;1.81;9;
3109;43.0014;6.1077;RCP2.6;H1;37;16.27;18;14;2;7;
3110;42.9979;6.2055;RCP2.6;H1;37;16.25;17;14;1.96;6;
3112;42.9906;6.4011;RCP2.6;H1;36;15.61;15;16;2.05;4;
3142;42.8392;9.327;RCP2.6;H1;30;11.14;4;23;1.51;3;
3143;42.8327;9.4242;RCP2.6;H1;14;9.72;6;7;1.78;3;
3175;43.0731;-1.4392;RCP2.6;H1;0;2.91;0;0;0.64;0;
3176;43.0765;-1.3413;RCP2.6;H1;0;2.68;0;0;0.6;0;
3177;43.0799;-1.2434;RCP2.6;H1;0;2.69;0;0;0.66;0;
3178;43.0831;-1.1454;RCP2.6;H1;0;2.9;0;0;0.69;0;
3179;43.0862;-1.0475;RCP2.6;H1;0;2.4;0;0;0.59;0;
3180;43.0893;-0.9495;RCP2.6;H1;0;2.75;0;0;0.65;0;
3181;43.0922;-0.8515;RCP2.6;H1;0;3.19;0;0;0.71;0;
3182;43.0951;-0.7535;RCP2.6;H1;1;3.02;0;1;0.73;0;
3183;43.0979;-0.6555;RCP2.6;H1;0;3.24;0;0;0.73;0;
3184;43.1006;-0.5575;RCP2.6;H1;0;3.1;0;0;0.63;0;
3185;43.1032;-0.4595;RCP2.6;H1;1;2.87;0;1;0.67;0;
3186;43.1057;-0.3615;RCP2.6;H1;0;3;0;0;0.69;0;
3187;43.1081;-0.2634;RCP2.6;H1;1;3.15;0;1;0.8;0;
3188;43.1104;-0.1654;RCP2.6;H1;0;3.02;0;0;0.82;0;
3189;43.1127;-0.0673;RCP2.6;H1;0;3.72;0;0;0.94;0;
3190;43.1148;0.0307;RCP2.6;H1;1;3.74;0;1;0.95;0;
3191;43.1169;0.1288;RCP2.6;H1;1;3.69;0;1;0.95;0;
3192;43.1189;0.2269;RCP2.6;H1;1;3.86;0;1;0.97;0;
3193;43.1208;0.325;RCP2.6;H1;1;4.18;0;1;0.95;0;
3194;43.1226;0.4231;RCP2.6;H1;1;4.12;0;1;0.95;0;
3195;43.1243;0.5211;RCP2.6;H1;1;3.96;0;1;0.78;0;
3196;43.1259;0.6192;RCP2.6;H1;1;4.15;0;1;0.83;0;
3197;43.1274;0.7173;RCP2.6;H1;2;4.8;0;1;0.9;0;
3198;43.1288;0.8155;RCP2.6;H1;2;4.88;0;2;0.88;0;
3199;43.1302;0.9136;RCP2.6;H1;2;5.14;0;2;0.98;0;
3200;43.1314;1.0117;RCP2.6;H1;3;5.02;0;2;0.96;0;
3201;43.1326;1.1098;RCP2.6;H1;2;4.49;0;2;0.97;0;
3202;43.1337;1.2079;RCP2.6;H1;2;5.05;0;1;1.01;0;
3203;43.1347;1.3061;RCP2.6;H1;3;6.13;1;2;1.12;1;
3204;43.1356;1.4042;RCP2.6;H1;5;6.3;2;4;1.19;1;
3205;43.1364;1.5023;RCP2.6;H1;5;6.15;2;4;1.17;1;
3206;43.1371;1.6005;RCP2.6;H1;5;6.51;2;3;1.22;2;
3207;43.1377;1.6986;RCP2.6;H1;5;6.74;3;4;1.23;2;
3208;43.1383;1.7968;RCP2.6;H1;6;8.15;6;1;1.43;4;
3209;43.1387;1.8949;RCP2.6;H1;11;8.03;6;6;1.46;4;
3210;43.1391;1.9931;RCP2.6;H1;11;7.99;5;7;1.34;4;
3211;43.1393;2.0912;RCP2.6;H1;11;8.91;6;5;1.37;4;
3212;43.1395;2.1894;RCP2.6;H1;13;8.7;6;8;1.43;4;
3213;43.1396;2.2875;RCP2.6;H1;13;9.51;7;6;1.43;4;
3214;43.1396;2.3857;RCP2.6;H1;15;8.73;6;10;1.53;4;
3215;43.1395;2.4838;RCP2.6;H1;13;8.55;5;8;1.63;3;
3216;43.1394;2.5819;RCP2.6;H1;12;12.45;14;-2;1.75;8;
3217;43.1391;2.6801;RCP2.6;H1;26;14.77;20;5;1.78;10;
3218;43.1387;2.7782;RCP2.6;H1;37;15.74;24;12;1.98;12;
3219;43.1383;2.8764;RCP2.6;H1;41;15.3;17;23;1.71;9;
3220;43.1377;2.9745;RCP2.6;H1;34;16.16;20;12;1.83;10;
3221;43.1371;3.0727;RCP2.6;H1;35;16.38;22;11;1.83;8;
3222;43.1364;3.1708;RCP2.6;H1;35;16.95;24;9;1.8;9;
3249;43.0831;5.8186;RCP2.6;H1;37;17.3;24;8;1.88;7;
3250;43.0799;5.9165;RCP2.6;H1;38;17.85;24;9;1.95;7;
3251;43.0766;6.0145;RCP2.6;H1;41;16.24;18;17;2;7;
3252;43.0732;6.1124;RCP2.6;H1;37;16.22;18;13;2;7;
3254;43.0661;6.3082;RCP2.6;H1;37;16.4;17;13;1.97;6;
3256;43.0587;6.504;RCP2.6;H1;36;15.4;14;17;1.99;5;
3285;42.9107;9.3357;RCP2.6;H1;27;10.12;3;22;1.44;2;
3286;42.9043;9.433;RCP2.6;H1;10;10.05;3;4;1.5;2;
3318;43.1449;-1.444;RCP2.6;H1;27;2.95;0;27;0.66;0;
3319;43.1483;-1.3459;RCP2.6;H1;0;3.1;0;0;0.67;0;
3320;43.1517;-1.2479;RCP2.6;H1;0;3.7;0;0;0.83;0;
3321;43.1549;-1.1498;RCP2.6;H1;1;3.27;0;1;0.77;0;
3322;43.158;-1.0517;RCP2.6;H1;1;2.81;0;1;0.66;0;
3323;43.1611;-0.9536;RCP2.6;H1;0;3.09;0;0;0.79;0;
3324;43.164;-0.8555;RCP2.6;H1;0;3.16;0;0;0.8;0;
3325;43.1669;-0.7574;RCP2.6;H1;0;3.21;0;0;0.85;0;
3326;43.1697;-0.6593;RCP2.6;H1;0;3.72;0;0;0.89;0;
3327;43.1724;-0.5611;RCP2.6;H1;1;3.59;0;1;0.84;0;
3328;43.175;-0.463;RCP2.6;H1;1;3.49;0;1;0.89;0;
3329;43.1775;-0.3648;RCP2.6;H1;1;3.49;0;1;0.9;0;
3330;43.1799;-0.2667;RCP2.6;H1;1;3.71;0;1;0.95;0;
3331;43.1823;-0.1685;RCP2.6;H1;1;3.63;0;1;0.97;0;
3332;43.1845;-0.0703;RCP2.6;H1;1;4.11;0;1;1.01;0;
3333;43.1867;0.0279;RCP2.6;H1;1;4.09;0;1;0.99;0;
3334;43.1888;0.126;RCP2.6;H1;1;4.01;0;1;0.99;0;
3335;43.1907;0.2242;RCP2.6;H1;2;4.64;0;1;1;0;
3336;43.1926;0.3224;RCP2.6;H1;2;4.39;0;2;0.95;0;
3337;43.1944;0.4207;RCP2.6;H1;1;4.39;0;1;0.95;0;
3338;43.1961;0.5189;RCP2.6;H1;1;4.37;0;1;0.95;0;
3339;43.1977;0.6171;RCP2.6;H1;1;4.48;0;1;0.95;0;
3340;43.1993;0.7153;RCP2.6;H1;2;5.11;0;1;1.02;0;
3341;43.2007;0.8136;RCP2.6;H1;2;5.25;1;2;1.1;1;
3342;43.2021;0.9118;RCP2.6;H1;3;5.25;1;2;1.11;1;
3343;43.2033;1.01;RCP2.6;H1;3;5.52;1;3;1.12;1;
3344;43.2045;1.1083;RCP2.6;H1;4;6.81;2;2;1.27;2;
3345;43.2056;1.2065;RCP2.6;H1;6;6.97;3;4;1.34;2;
3346;43.2065;1.3048;RCP2.6;H1;7;6.79;3;5;1.33;2;
3347;43.2074;1.403;RCP2.6;H1;6;6.57;2;5;1.21;2;
3348;43.2083;1.5013;RCP2.6;H1;5;6.39;2;4;1.2;2;
3349;43.209;1.5996;RCP2.6;H1;5;6.73;2;3;1.23;2;
3350;43.2096;1.6978;RCP2.6;H1;6;6.93;3;4;1.23;2;
3351;43.2101;1.7961;RCP2.6;H1;6;8.65;7;1;1.46;5;
3352;43.2106;1.8944;RCP2.6;H1;13;8.43;7;7;1.49;4;
3353;43.211;1.9926;RCP2.6;H1;12;8.94;7;6;1.63;4;
3354;43.2112;2.0909;RCP2.6;H1;15;9.99;9;6;1.63;5;
3355;43.2114;2.1892;RCP2.6;H1;18;9.93;9;10;1.63;5;
3356;43.2115;2.2874;RCP2.6;H1;18;10.6;10;9;1.68;6;
3357;43.2115;2.3857;RCP2.6;H1;20;10.7;10;10;1.68;7;
3358;43.2114;2.484;RCP2.6;H1;20;11.12;10;11;1.76;6;
3359;43.2112;2.5823;RCP2.6;H1;21;15.7;24;-4;1.77;11;
3360;43.211;2.6805;RCP2.6;H1;40;15.57;23;16;1.85;10;
3361;43.2106;2.7788;RCP2.6;H1;41;16.69;27;12;1.97;12;
3362;43.2102;2.8771;RCP2.6;H1;45;16.69;27;16;1.97;12;
3363;43.2096;2.9753;RCP2.6;H1;45;16.56;21;22;1.82;10;
3364;43.209;3.0736;RCP2.6;H1;37;16.56;22;12;1.83;9;
3365;43.2083;3.1719;RCP2.6;H1;36;16.38;22;12;1.83;8;
3366;43.2075;3.2701;RCP2.6;H1;35;17.17;21;9;1.75;8;
3388;43.167;5.4305;RCP2.6;H1;37;16.31;19;14;1.57;5;
3389;43.1641;5.5286;RCP2.6;H1;32;16.41;19;7;1.78;6;
3390;43.1611;5.6268;RCP2.6;H1;34;16.64;20;11;1.9;6;
3391;43.1581;5.7248;RCP2.6;H1;34;17.18;23;5;1.88;6;
3392;43.1549;5.8229;RCP2.6;H1;38;16.59;22;12;1.94;6;
3393;43.1517;5.921;RCP2.6;H1;36;14.99;18;14;2.1;7;
3394;43.1484;6.0191;RCP2.6;H1;34;16.02;21;7;2.33;9;
3395;43.145;6.1171;RCP2.6;H1;42;16.51;23;13;2.3;9;
3396;43.1415;6.2152;RCP2.6;H1;44;16.08;17;21;2;6;
3397;43.1379;6.3132;RCP2.6;H1;35;15.32;15;16;2.11;4;
3398;43.1342;6.4112;RCP2.6;H1;30;15.41;14;10;2.09;4;
3399;43.1304;6.5092;RCP2.6;H1;30;15.4;14;12;1.99;5;
3400;43.1266;6.6072;RCP2.6;H1;27;15.41;14;8;1.98;5;
3428;42.9823;9.3444;RCP2.6;H1;27;10.22;3;22;1.38;1;
3429;42.9759;9.4419;RCP2.6;H1;9;10.25;3;4;1.37;1;
3462;43.2201;-1.3505;RCP2.6;H1;0;3.17;0;0;0.68;0;
3463;43.2235;-1.2523;RCP2.6;H1;0;3.7;0;0;0.87;0;
3464;43.2267;-1.1541;RCP2.6;H1;1;3.51;0;1;0.87;0;
3465;43.2298;-1.0559;RCP2.6;H1;1;3.48;0;1;0.85;0;
3466;43.2329;-0.9577;RCP2.6;H1;1;3.47;0;1;0.89;0;
3467;43.2359;-0.8595;RCP2.6;H1;1;3.51;0;1;0.88;0;
3468;43.2387;-0.7613;RCP2.6;H1;1;3.54;0;1;0.9;0;
3469;43.2415;-0.663;RCP2.6;H1;1;4;0;1;0.95;0;
3470;43.2442;-0.5647;RCP2.6;H1;1;3.83;0;1;0.93;0;
3471;43.2468;-0.4665;RCP2.6;H1;1;3.72;0;1;0.92;0;
3472;43.2494;-0.3682;RCP2.6;H1;1;3.7;0;1;0.92;0;
