Point;Latitude;Longitude;Contexte;P̩riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
2774;42.9191;1.3099;RCP4.5;H1;0;2.91;0;0;0.45;0;
2775;42.92;1.4077;RCP4.5;H1;0;2.62;0;0;0.4;0;
2776;42.9208;1.5055;RCP4.5;H1;0;2.94;0;0;0.4;0;
2777;42.9215;1.6032;RCP4.5;H1;0;3.28;0;0;0.46;0;
2778;42.9221;1.701;RCP4.5;H1;0;3.45;0;0;0.48;0;
2779;42.9227;1.7988;RCP4.5;H1;0;3.84;0;0;0.43;0;
2780;42.9231;1.8966;RCP4.5;H1;1;4.2;0;0;0.44;0;
2781;42.9235;1.9943;RCP4.5;H1;1;4.89;0;0;0.41;0;
2782;42.9237;2.0921;RCP4.5;H1;1;5.34;0;0;0.5;0;
2783;42.9239;2.1899;RCP4.5;H1;1;6.65;1;-1;0.59;1;
2784;42.924;2.2877;RCP4.5;H1;4;6.44;1;2;0.58;1;
2785;42.924;2.3855;RCP4.5;H1;3;5.5;0;2;0.73;0;
2786;42.9239;2.4833;RCP4.5;H1;2;7.14;1;-1;1;0;
2787;42.9237;2.581;RCP4.5;H1;6;8;3;2;1.07;1;
2788;42.9235;2.6788;RCP4.5;H1;8;9;5;2;1.28;3;
2789;42.9231;2.7766;RCP4.5;H1;13;12.33;10;0;1.07;5;
2790;42.9227;2.8744;RCP4.5;H1;21;12.47;11;9;1.45;6;
2791;42.9221;2.9722;RCP4.5;H1;22;15.28;18;2;1.36;8;
2792;42.9215;3.0699;RCP4.5;H1;32;16.43;21;8;1.34;8;
2853;42.7147;9.0185;RCP4.5;H1;36;12.63;7;26;1.24;3;
2854;42.7086;9.1156;RCP4.5;H1;16;12.15;7;6;1.26;3;
2855;42.7023;9.2127;RCP4.5;H1;15;11.24;5;9;1.42;3;
2856;42.696;9.3097;RCP4.5;H1;14;11.31;4;7;1.38;3;
2857;42.6896;9.4067;RCP4.5;H1;13;9.87;5;7;1.58;3;
2893;42.9426;-1.039;RCP4.5;H1;15;2.48;0;15;0.54;0;
2894;42.9457;-0.9413;RCP4.5;H1;0;2.43;0;0;0.51;0;
2895;42.9486;-0.8436;RCP4.5;H1;0;2.3;0;0;0.45;0;
2896;42.9515;-0.7458;RCP4.5;H1;0;2.27;0;0;0.35;0;
2897;42.9543;-0.6481;RCP4.5;H1;0;2.73;0;0;0.59;0;
2898;42.9569;-0.5503;RCP4.5;H1;0;2.53;0;0;0.52;0;
2899;42.9595;-0.4525;RCP4.5;H1;0;2.52;0;0;0.51;0;
2900;42.962;-0.3547;RCP4.5;H1;0;2.43;0;0;0.47;0;
2901;42.9645;-0.2569;RCP4.5;H1;0;2.59;0;0;0.38;0;
2902;42.9668;-0.1591;RCP4.5;H1;0;2.89;0;0;0.43;0;
2903;42.969;-0.0613;RCP4.5;H1;0;3.4;0;0;0.54;0;
2904;42.9712;0.0365;RCP4.5;H1;0;2.3;0;0;0.31;0;
2905;42.9732;0.1343;RCP4.5;H1;0;2.7;0;0;0.57;0;
2906;42.9752;0.2321;RCP4.5;H1;0;2.95;0;0;0.61;0;
2907;42.9771;0.33;RCP4.5;H1;0;2.6;0;0;0.59;0;
2908;42.9789;0.4278;RCP4.5;H1;0;3.55;0;0;0.71;0;
2909;42.9806;0.5257;RCP4.5;H1;0;3.52;0;0;0.55;0;
2910;42.9822;0.6235;RCP4.5;H1;1;4.12;0;0;0.67;0;
2911;42.9837;0.7214;RCP4.5;H1;1;3.87;0;1;0.59;0;
2912;42.9851;0.8192;RCP4.5;H1;1;3.59;0;0;0.61;0;
2913;42.9865;0.9171;RCP4.5;H1;1;3.7;0;0;0.63;0;
2914;42.9877;1.015;RCP4.5;H1;1;3.24;0;1;0.56;0;
2915;42.9889;1.1129;RCP4.5;H1;0;3.77;0;0;0.61;0;
2916;42.99;1.2108;RCP4.5;H1;0;3.69;0;0;0.6;0;
2917;42.9909;1.3086;RCP4.5;H1;0;3.62;0;0;0.56;0;
2918;42.9918;1.4065;RCP4.5;H1;1;3.61;0;1;0.57;0;
2919;42.9927;1.5044;RCP4.5;H1;0;3.64;0;0;0.55;0;
2920;42.9934;1.6023;RCP4.5;H1;0;4.12;0;0;0.49;0;
2921;42.994;1.7002;RCP4.5;H1;1;3.77;0;0;0.43;0;
2922;42.9945;1.7981;RCP4.5;H1;1;4.71;0;0;0.43;0;
2923;42.995;1.896;RCP4.5;H1;1;4.89;0;0;0.46;0;
2924;42.9953;1.9939;RCP4.5;H1;1;5.96;0;-1;0.43;0;
2925;42.9956;2.0918;RCP4.5;H1;2;5.69;0;0;0.56;0;
2926;42.9958;2.1897;RCP4.5;H1;2;6.7;1;-1;0.72;0;
2927;42.9959;2.2876;RCP4.5;H1;4;6.31;1;2;0.71;0;
2928;42.9959;2.3855;RCP4.5;H1;3;5.29;0;2;0.73;0;
2929;42.9958;2.4834;RCP4.5;H1;1;7.79;3;-3;1.02;1;
2930;42.9956;2.5813;RCP4.5;H1;8;8.83;5;2;1.1;2;
2931;42.9953;2.6792;RCP4.5;H1;12;9.35;6;4;1.22;3;
2932;42.995;2.7771;RCP4.5;H1;14;13.5;12;-1;1.35;6;
2933;42.9945;2.875;RCP4.5;H1;25;13.7;13;10;1.33;6;
2934;42.994;2.9729;RCP4.5;H1;26;15.56;18;5;1.35;8;
2935;42.9934;3.0708;RCP4.5;H1;33;16.45;21;9;1.34;9;
2999;42.7676;9.3183;RCP4.5;H1;36;11.27;5;30;1.39;3;
3000;42.7612;9.4155;RCP4.5;H1;13;9.57;7;6;1.7;5;
3032;43.0013;-1.4345;RCP4.5;H1;12;2.53;0;12;0.47;0;
3033;43.0047;-1.3367;RCP4.5;H1;0;2.39;0;0;0.39;0;
3034;43.0081;-1.2389;RCP4.5;H1;0;2.35;0;0;0.38;0;
3035;43.0113;-1.1411;RCP4.5;H1;0;2.33;0;0;0.39;0;
3036;43.0144;-1.0433;RCP4.5;H1;0;2.27;0;0;0.39;0;
3037;43.0175;-0.9454;RCP4.5;H1;0;2.48;0;0;0.45;0;
3038;43.0204;-0.8475;RCP4.5;H1;0;2.35;0;0;0.4;0;
3039;43.0233;-0.7497;RCP4.5;H1;0;2.24;0;0;0.44;0;
3040;43.0261;-0.6518;RCP4.5;H1;0;2.79;0;0;0.5;0;
3041;43.0288;-0.5539;RCP4.5;H1;0;2.35;0;0;0.37;0;
3042;43.0313;-0.456;RCP4.5;H1;0;2.35;0;0;0.41;0;
3043;43.0339;-0.3581;RCP4.5;H1;0;2.53;0;0;0.51;0;
3044;43.0363;-0.2602;RCP4.5;H1;0;2.05;0;0;0.36;0;
3045;43.0386;-0.1623;RCP4.5;H1;0;3.03;0;0;0.49;0;
3046;43.0408;-0.0643;RCP4.5;H1;0;3.18;0;0;0.53;0;
3047;43.043;0.0336;RCP4.5;H1;0;2.82;0;0;0.49;0;
3048;43.0451;0.1316;RCP4.5;H1;0;2.91;0;0;0.5;0;
3049;43.047;0.2295;RCP4.5;H1;0;2.91;0;0;0.56;0;
3050;43.0489;0.3275;RCP4.5;H1;0;3.15;0;0;0.62;0;
3051;43.0507;0.4254;RCP4.5;H1;0;3.89;0;0;0.71;0;
3052;43.0524;0.5234;RCP4.5;H1;0;4.05;0;0;0.69;0;
3053;43.054;0.6214;RCP4.5;H1;0;4.35;0;0;0.72;0;
3054;43.0555;0.7194;RCP4.5;H1;1;4.44;0;1;0.73;0;
3055;43.057;0.8174;RCP4.5;H1;1;4.53;0;1;0.71;0;
3056;43.0583;0.9153;RCP4.5;H1;1;4.72;0;0;0.74;0;
3057;43.0596;1.0133;RCP4.5;H1;1;4.18;0;1;0.71;0;
3058;43.0607;1.1113;RCP4.5;H1;1;3.89;0;1;0.61;0;
3059;43.0618;1.2093;RCP4.5;H1;0;3.76;0;0;0.61;0;
3060;43.0628;1.3074;RCP4.5;H1;0;3.89;0;0;0.58;0;
3061;43.0637;1.4054;RCP4.5;H1;1;4.02;0;1;0.6;0;
3062;43.0645;1.5034;RCP4.5;H1;1;4.98;0;0;0.58;0;
3063;43.0652;1.6014;RCP4.5;H1;1;5.31;0;0;0.64;0;
3064;43.0659;1.6994;RCP4.5;H1;1;5.58;1;0;0.62;0;
3065;43.0664;1.7974;RCP4.5;H1;2;5.62;1;0;0.63;0;
3066;43.0668;1.8955;RCP4.5;H1;2;5.75;1;0;0.67;0;
3067;43.0672;1.9935;RCP4.5;H1;3;6.84;2;-1;0.73;1;
3068;43.0675;2.0915;RCP4.5;H1;6;7.51;3;1;0.9;2;
3069;43.0677;2.1895;RCP4.5;H1;7;8.83;5;1;1.04;2;
3070;43.0677;2.2876;RCP4.5;H1;10;8.41;4;5;1.03;2;
3071;43.0677;2.3856;RCP4.5;H1;9;6.94;2;6;0.99;1;
3072;43.0677;2.4836;RCP4.5;H1;7;9.94;6;-2;1.16;3;
3073;43.0675;2.5816;RCP4.5;H1;14;12.26;11;0;1.23;5;
3074;43.0672;2.6797;RCP4.5;H1;22;13.04;14;5;1.26;6;
3075;43.0669;2.7777;RCP4.5;H1;27;13.64;13;12;1.33;6;
3076;43.0664;2.8757;RCP4.5;H1;26;14.47;15;8;1.29;7;
3077;43.0659;2.9737;RCP4.5;H1;28;16.09;20;6;1.29;8;
3078;43.0652;3.0718;RCP4.5;H1;34;16.65;22;8;1.47;7;
3109;43.0014;6.1077;RCP4.5;H1;37;16.56;20;13;2.29;9;
3110;42.9979;6.2055;RCP4.5;H1;36;16.49;19;13;2.2;8;
3112;42.9906;6.4011;RCP4.5;H1;36;15.65;16;16;2.09;5;
3142;42.8392;9.327;RCP4.5;H1;30;11.16;6;22;1.53;4;
3143;42.8327;9.4242;RCP4.5;H1;16;9.6;6;9;1.66;4;
3175;43.0731;-1.4392;RCP4.5;H1;0;2.75;0;0;0.48;0;
3176;43.0765;-1.3413;RCP4.5;H1;0;2.48;0;0;0.4;0;
3177;43.0799;-1.2434;RCP4.5;H1;0;2.45;0;0;0.42;0;
3178;43.0831;-1.1454;RCP4.5;H1;0;2.66;0;0;0.45;0;
3179;43.0862;-1.0475;RCP4.5;H1;0;2.19;0;0;0.38;0;
3180;43.0893;-0.9495;RCP4.5;H1;0;2.53;0;0;0.43;0;
3181;43.0922;-0.8515;RCP4.5;H1;0;2.99;0;0;0.51;0;
3182;43.0951;-0.7535;RCP4.5;H1;0;2.85;0;0;0.56;0;
3183;43.0979;-0.6555;RCP4.5;H1;0;3.09;0;0;0.58;0;
3184;43.1006;-0.5575;RCP4.5;H1;0;2.92;0;0;0.45;0;
3185;43.1032;-0.4595;RCP4.5;H1;0;2.69;0;0;0.49;0;
3186;43.1057;-0.3615;RCP4.5;H1;0;2.82;0;0;0.51;0;
3187;43.1081;-0.2634;RCP4.5;H1;0;2.9;0;0;0.55;0;
3188;43.1104;-0.1654;RCP4.5;H1;0;2.71;0;0;0.51;0;
3189;43.1127;-0.0673;RCP4.5;H1;0;3.35;0;0;0.57;0;
3190;43.1148;0.0307;RCP4.5;H1;0;3.4;0;0;0.61;0;
3191;43.1169;0.1288;RCP4.5;H1;0;3.35;0;0;0.61;0;
3192;43.1189;0.2269;RCP4.5;H1;0;3.55;0;0;0.66;0;
3193;43.1208;0.325;RCP4.5;H1;0;3.92;0;0;0.69;0;
3194;43.1226;0.4231;RCP4.5;H1;0;3.86;0;0;0.69;0;
3195;43.1243;0.5211;RCP4.5;H1;0;3.83;0;0;0.65;0;
3196;43.1259;0.6192;RCP4.5;H1;1;3.99;0;0;0.67;0;
3197;43.1274;0.7173;RCP4.5;H1;1;4.65;0;0;0.75;0;
3198;43.1288;0.8155;RCP4.5;H1;1;4.72;0;1;0.72;0;
3199;43.1302;0.9136;RCP4.5;H1;1;4.92;0;0;0.76;0;
3200;43.1314;1.0117;RCP4.5;H1;1;4.81;0;0;0.75;0;
3201;43.1326;1.1098;RCP4.5;H1;1;4.21;0;0;0.69;0;
3202;43.1337;1.2079;RCP4.5;H1;1;4.77;0;0;0.73;0;
3203;43.1347;1.3061;RCP4.5;H1;1;5.78;0;0;0.77;0;
3204;43.1356;1.4042;RCP4.5;H1;2;5.91;1;1;0.8;1;
3205;43.1364;1.5023;RCP4.5;H1;2;5.77;1;1;0.79;0;
3206;43.1371;1.6005;RCP4.5;H1;2;6.18;1;1;0.89;1;
3207;43.1377;1.6986;RCP4.5;H1;3;6.41;1;1;0.9;1;
3208;43.1383;1.7968;RCP4.5;H1;4;7.72;4;-1;1;2;
3209;43.1387;1.8949;RCP4.5;H1;8;7.58;4;3;1.01;2;
3210;43.1391;1.9931;RCP4.5;H1;8;7.56;3;3;0.91;2;
3211;43.1393;2.0912;RCP4.5;H1;7;8.49;4;1;0.95;2;
3212;43.1395;2.1894;RCP4.5;H1;9;8.3;4;4;1.03;2;
3213;43.1396;2.2875;RCP4.5;H1;9;9.13;6;2;1.05;3;
3214;43.1396;2.3857;RCP4.5;H1;11;8.28;4;6;1.08;2;
3215;43.1395;2.4838;RCP4.5;H1;9;8.18;4;5;1.26;2;
3216;43.1394;2.5819;RCP4.5;H1;10;12.01;11;-4;1.31;6;
3217;43.1391;2.6801;RCP4.5;H1;22;14.25;17;1;1.26;7;
3218;43.1387;2.7782;RCP4.5;H1;32;15.17;21;7;1.41;9;
3219;43.1383;2.8764;RCP4.5;H1;35;14.76;15;17;1.17;7;
3220;43.1377;2.9745;RCP4.5;H1;29;15.57;18;7;1.24;8;
3221;43.1371;3.0727;RCP4.5;H1;32;16.01;21;8;1.46;7;
3222;43.1364;3.1708;RCP4.5;H1;34;16.62;22;8;1.47;7;
3249;43.0831;5.8186;RCP4.5;H1;37;17.74;26;8;2.32;9;
3250;43.0799;5.9165;RCP4.5;H1;40;18.34;27;11;2.44;9;
3251;43.0766;6.0145;RCP4.5;H1;42;16.54;20;18;2.3;9;
3252;43.0732;6.1124;RCP4.5;H1;36;16.52;20;13;2.3;9;
3254;43.0661;6.3082;RCP4.5;H1;36;16.51;19;13;2.08;7;
3256;43.0587;6.504;RCP4.5;H1;34;15.44;15;16;2.03;5;
3285;42.9107;9.3357;RCP4.5;H1;28;10.12;4;23;1.44;3;
3286;42.9043;9.433;RCP4.5;H1;11;10.03;4;6;1.48;3;
3318;43.1449;-1.444;RCP4.5;H1;28;2.84;0;28;0.55;0;
3319;43.1483;-1.3459;RCP4.5;H1;0;2.89;0;0;0.46;0;
3320;43.1517;-1.2479;RCP4.5;H1;0;3.43;0;0;0.56;0;
3321;43.1549;-1.1498;RCP4.5;H1;0;3.05;0;0;0.55;0;
3322;43.158;-1.0517;RCP4.5;H1;0;2.59;0;0;0.44;0;
3323;43.1611;-0.9536;RCP4.5;H1;0;2.82;0;0;0.52;0;
3324;43.164;-0.8555;RCP4.5;H1;0;2.89;0;0;0.53;0;
3325;43.1669;-0.7574;RCP4.5;H1;0;2.9;0;0;0.54;0;
3326;43.1697;-0.6593;RCP4.5;H1;0;3.39;0;0;0.56;0;
3327;43.1724;-0.5611;RCP4.5;H1;0;3.3;0;0;0.55;0;
3328;43.175;-0.463;RCP4.5;H1;0;3.18;0;0;0.58;0;
3329;43.1775;-0.3648;RCP4.5;H1;0;3.17;0;0;0.58;0;
3330;43.1799;-0.2667;RCP4.5;H1;0;3.35;0;0;0.59;0;
3331;43.1823;-0.1685;RCP4.5;H1;0;3.26;0;0;0.6;0;
3332;43.1845;-0.0703;RCP4.5;H1;0;3.74;0;0;0.64;0;
3333;43.1867;0.0279;RCP4.5;H1;0;3.74;0;0;0.64;0;
3334;43.1888;0.126;RCP4.5;H1;0;3.69;0;0;0.67;0;
3335;43.1907;0.2242;RCP4.5;H1;0;4.35;0;0;0.71;0;
3336;43.1926;0.3224;RCP4.5;H1;0;4.13;0;0;0.69;0;
3337;43.1944;0.4207;RCP4.5;H1;0;4.13;0;0;0.69;0;
3338;43.1961;0.5189;RCP4.5;H1;0;4.12;0;0;0.7;0;
3339;43.1977;0.6171;RCP4.5;H1;0;4.22;0;0;0.69;0;
3340;43.1993;0.7153;RCP4.5;H1;1;4.87;0;0;0.78;0;
3341;43.2007;0.8136;RCP4.5;H1;1;5.01;0;0;0.86;0;
3342;43.2021;0.9118;RCP4.5;H1;1;4.95;0;0;0.81;0;
3343;43.2033;1.01;RCP4.5;H1;1;5.23;0;0;0.83;0;
3344;43.2045;1.1083;RCP4.5;H1;1;6.4;1;0;0.86;1;
3345;43.2056;1.2065;RCP4.5;H1;3;6.5;1;1;0.87;1;
3346;43.2065;1.3048;RCP4.5;H1;4;6.31;1;2;0.85;1;
3347;43.2074;1.403;RCP4.5;H1;3;6.18;1;2;0.82;1;
3348;43.2083;1.5013;RCP4.5;H1;2;6;1;1;0.81;1;
3349;43.209;1.5996;RCP4.5;H1;2;6.4;1;1;0.9;1;
3350;43.2096;1.6978;RCP4.5;H1;3;6.61;1;1;0.91;1;
3351;43.2101;1.7961;RCP4.5;H1;4;8.21;4;-2;1.02;2;
3352;43.2106;1.8944;RCP4.5;H1;9;7.98;4;3;1.04;2;
3353;43.211;1.9926;RCP4.5;H1;9;8.53;5;2;1.22;2;
3354;43.2112;2.0909;RCP4.5;H1;11;9.6;7;2;1.24;3;
3355;43.2114;2.1892;RCP4.5;H1;14;9.52;7;6;1.22;3;
3356;43.2115;2.2874;RCP4.5;H1;14;10.16;7;5;1.24;4;
3357;43.2115;2.3857;RCP4.5;H1;15;10.26;7;6;1.24;4;
3358;43.2114;2.484;RCP4.5;H1;15;10.67;7;6;1.31;4;
3359;43.2112;2.5823;RCP4.5;H1;16;15.07;20;-9;1.14;7;
3360;43.211;2.6805;RCP4.5;H1;34;14.88;19;10;1.16;6;
3361;43.2106;2.7788;RCP4.5;H1;34;16.14;24;5;1.42;9;
3362;43.2102;2.8771;RCP4.5;H1;40;16.14;24;11;1.42;9;
3363;43.2096;2.9753;RCP4.5;H1;40;15.98;19;16;1.24;7;
3364;43.209;3.0736;RCP4.5;H1;34;16.19;21;9;1.46;7;
3365;43.2083;3.1719;RCP4.5;H1;35;16.01;21;11;1.46;7;
3366;43.2075;3.2701;RCP4.5;H1;34;16.85;20;8;1.43;7;
3388;43.167;5.4305;RCP4.5;H1;37;16.78;20;13;2.04;6;
3389;43.1641;5.5286;RCP4.5;H1;34;16.99;21;9;2.36;8;
3390;43.1611;5.6268;RCP4.5;H1;36;17.14;21;12;2.4;7;
3391;43.1581;5.7248;RCP4.5;H1;36;17.6;26;7;2.3;8;
3392;43.1549;5.8229;RCP4.5;H1;39;16.98;25;13;2.33;9;
3393;43.1517;5.921;RCP4.5;H1;38;15.27;20;16;2.38;9;
3394;43.1484;6.0191;RCP4.5;H1;35;16.21;23;8;2.52;11;
3395;43.145;6.1171;RCP4.5;H1;40;16.74;24;11;2.53;11;
3396;43.1415;6.2152;RCP4.5;H1;42;16.31;19;19;2.23;8;
3397;43.1379;6.3132;RCP4.5;H1;35;15.34;16;16;2.13;5;
3398;43.1342;6.4112;RCP4.5;H1;30;15.44;16;10;2.12;5;
3399;43.1304;6.5092;RCP4.5;H1;30;15.44;15;11;2.03;5;
3400;43.1266;6.6072;RCP4.5;H1;28;15.45;14;9;2.02;5;
3428;42.9823;9.3444;RCP4.5;H1;28;10.24;4;23;1.4;2;
3429;42.9759;9.4419;RCP4.5;H1;11;10.27;4;6;1.39;2;
3462;43.2201;-1.3505;RCP4.5;H1;0;3.04;0;0;0.55;0;
3463;43.2235;-1.2523;RCP4.5;H1;0;3.49;0;0;0.66;0;
3464;43.2267;-1.1541;RCP4.5;H1;0;3.32;0;0;0.68;0;
3465;43.2298;-1.0559;RCP4.5;H1;0;3.28;0;0;0.65;0;
3466;43.2329;-0.9577;RCP4.5;H1;0;3.24;0;0;0.66;0;
3467;43.2359;-0.8595;RCP4.5;H1;0;3.29;0;0;0.66;0;
3468;43.2387;-0.7613;RCP4.5;H1;0;3.28;0;0;0.64;0;
3469;43.2415;-0.663;RCP4.5;H1;0;3.71;0;0;0.66;0;
3470;43.2442;-0.5647;RCP4.5;H1;0;3.53;0;0;0.63;0;
3471;43.2468;-0.4665;RCP4.5;H1;0;3.4;0;0;0.6;0;
3472;43.2494;-0.3682;RCP4.5;H1;0;3.38;0;0;0.6;0;
3473;43.2518;-0.2699;RCP4.5;H1;0;3.45;0;0;0.6;0;
3474;43.2541;-0.1716;RCP4.5;H1;0;3.33;0;0;0.61;0;
3475;43.2564;-0.0733;RCP4.5;H1;0;3.83;0;0;0.64;0;
3476;43.2585;0.025;RCP4.5;H1;0;4.31;0;0;0.7;0;
3477;43.2606;0.1233;RCP4.5;H1;1;4.29;0;0;0.71;0;
3478;43.2626;0.2216;RCP4.5;H1;0;4.74;0;0;0.75;0;
3479;43.2645;0.3199;RCP4.5;H1;1;4.53;0;0;0.76;0;
3480;43.2663;0.4183;RCP4.5;H1;1;4.6;0;0;0.82;0;
3481;43.268;0.5166;RCP4.5;H1;1;4.56;0;0;0.82;0;
3482;43.2696;0.6149;RCP4.5;H1;1;4.59;0;0;0.85;0;
3483;43.2711;0.7133;RCP4.5;H1;1;4.75;0;1;0.91;0;
3484;43.2726;0.8116;RCP4.5;H1;1;5.27;0;0;0.96;0;
3485;43.2739;0.91;RCP4.5;H1;2;5.19;0;1;0.83;0;
3486;43.2752;1.0084;RCP4.5;H1;1;5.24;0;0;0.84;0;
3487;43.2764;1.1067;RCP4.5;H1;1;6.6;1;0;0.88;1;
3488;43.2774;1.2051;RCP4.5;H1;3;6.78;1;1;0.89;1;
3489;43.2784;1.3035;RCP4.5;H1;4;7.03;2;1;0.93;1;
3490;43.2793;1.4019;RCP4.5;H1;5;7.15;3;2;1.03;2;
3491;43.2801;1.5003;RCP4.5;H1;5;7.58;3;1;1.11;2;
3492;43.2809;1.5986;RCP4.5;H1;7;7.6;3;3;1.1;2;
3493;43.2815;1.697;RCP4.5;H1;7;7.47;3;2;1.05;2;
3494;43.282;1.7954;RCP4.5;H1;8;8.57;5;0;1.12;2;
3495;43.2825;1.8938;RCP4.5;H1;12;8.76;6;4;1.14;2;
3496;43.2828;1.9922;RCP4.5;H1;12;9.92;8;2;1.18;4;
3497;43.2831;2.0906;RCP4.5;H1;16;10.05;8;5;1.19;4;
3498;43.2833;2.189;RCP4.5;H1;16;10.1;8;7;1.31;4;
3499;43.2834;2.2874;RCP4.5;H1;15;9.89;7;7;1.34;4;
3500;43.2834;2.3858;RCP4.5;H1;14;9.71;6;6;1.22;3;
3501;43.2833;2.4842;RCP4.5;H1;14;9.96;6;6;1.29;3;
3502;43.2831;2.5826;RCP4.5;H1;14;14.43;17;-9;1.15;6;
3503;43.2828;2.681;RCP4.5;H1;32;15.17;20;7;1.15;7;
3504;43.2825;2.7793;RCP4.5;H1;35;12.5;8;22;1.14;4;
3505;43.282;2.8777;RCP4.5;H1;21;15.89;22;-8;1.36;7;
3506;43.2815;2.9761;RCP4.5;H1;38;16.93;27;5;1.59;10;
3507;43.2809;3.0745;RCP4.5;H1;43;16.35;18;18;1.29;7;
3508;43.2801;3.1729;RCP4.5;H1;34;16.07;17;11;1.28;7;
3509;43.2793;3.2713;RCP4.5;H1;33;16.64;19;8;1.42;7;
3510;43.2784;3.3697;RCP4.5;H1;36;16.81;20;11;1.43;7;
3511;43.2774;3.468;RCP4.5;H1;37;16.79;20;11;1.43;7;
3512;43.2764;3.5664;RCP4.5;H1;37;17.58;22;11;1.81;7;
3530;43.2416;5.3362;RCP4.5;H1;37;18.69;28;7;2.37;8;
3531;43.2388;5.4344;RCP4.5;H1;41;15.63;18;19;1.96;7;
3532;43.2359;5.5326;RCP4.5;H1;32;15.87;20;9;2.28;9;
3533;43.2329;5.6309;RCP4.5;H1;34;14.76;17;15;2.25;9;
3534;43.2299;5.7291;RCP4.5;H1;31;14.43;18;11;2.12;8;
3535;43.2267;5.8273;RCP4.5;H1;32;13.77;16;15;2.36;9;
3536;43.2235;5.9255;RCP4.5;H1;30;12.12;13;18;2.32;9;
3537;43.2202;6.0237;RCP4.5;H1;23;15.61;22;-2;2.54;10;
3538;43.2168;6.1218;RCP4.5;H1;37;16.44;24;9;2.53;11;
3539;43.2133;6.22;RCP4.5;H1;41;15.66;20;17;2.31;8;
3540;43.2097;6.3182;RCP4.5;H1;36;15.48;20;13;2.39;7;
3541;43.206;6.4163;RCP4.5;H1;36;15.74;19;12;2.34;7;
3542;43.2022;6.5144;RCP4.5;H1;36;14.93;14;18;2.08;5;
3543;43.1983;6.6125;RCP4.5;H1;27;15.22;14;9;2.05;5;
3544;43.1944;6.7106;RCP4.5;H1;27;15.45;14;8;2.02;5;
3601;43.2777;-1.7482;RCP4.5;H1;26;3.16;0;26;0.64;0;
3602;43.2814;-1.65;RCP4.5;H1;0;3.27;0;0;0.65;0;
3603;43.285;-1.5517;RCP4.5;H1;0;3.61;0;0;0.76;0;
3604;43.2885;-1.4534;RCP4.5;H1;0;3.15;0;0;0.7;0;
3605;43.2919;-1.3551;RCP4.5;H1;0;3.39;0;0;0.73;0;
3606;43.2953;-1.2568;RCP4.5;H1;0;3.32;0;0;0.74;0;
3607;43.2985;-1.1585;RCP4.5;H1;0;3.59;0;0;0.77;0;
3608;43.3017;-1.0602;RCP4.5;H1;0;3.71;0;0;0.82;0;
3609;43.3047;-0.9618;RCP4.5;H1;0;3.49;0;0;0.68;0;
3610;43.3077;-0.8635;RCP4.5;H1;0;3.45;0;0;0.67;0;
3611;43.3106;-0.7651;RCP4.5;H1;0;3.93;0;0;0.66;0;
3612;43.3134;-0.6668;RCP4.5;H1;0;3.69;0;0;0.65;0;
3613;43.3161;-0.5684;RCP4.5;H1;0;3.81;0;0;0.66;0;
3614;43.3187;-0.47;RCP4.5;H1;0;3.83;0;0;0.66;0;
3615;43.3212;-0.3716;RCP4.5;H1;0;3.76;0;0;0.66;0;
3616;43.3236;-0.2732;RCP4.5;H1;0;3.59;0;0;0.65;0;
3617;43.326;-0.1748;RCP4.5;H1;0;3.82;0;0;0.7;0;
3618;43.3282;-0.0764;RCP4.5;H1;1;4.04;0;0;0.7;0;
3619;43.3304;0.0221;RCP4.5;H1;0;4.46;0;0;0.75;0;
3620;43.3325;0.1205;RCP4.5;H1;1;4.6;0;0;0.79;0;
3621;43.3344;0.219;RCP4.5;H1;1;4.89;0;0;0.78;0;
3622;43.3363;0.3174;RCP4.5;H1;1;4.72;0;0;0.79;0;
3623;43.3381;0.4159;RCP4.5;H1;1;4.86;0;1;0.83;0;
3624;43.3398;0.5143;RCP4.5;H1;1;4.79;0;0;0.83;0;
3625;43.3415;0.6128;RCP4.5;H1;1;4.73;0;0;0.9;0;
3626;43.343;0.7113;RCP4.5;H1;1;4.85;0;0;0.92;0;
3627;43.3444;0.8097;RCP4.5;H1;1;6.23;1;0;1.1;1;
3628;43.3458;0.9082;RCP4.5;H1;3;6.13;1;1;1.06;1;
3629;43.3471;1.0067;RCP4.5;H1;3;6.11;1;1;1.06;1;
3630;43.3482;1.1052;RCP4.5;H1;3;6.63;1;1;1;1;
3631;43.3493;1.2037;RCP4.5;H1;4;7.06;2;1;0.98;1;
3632;43.3503;1.3022;RCP4.5;H1;4;7.44;2;1;1.03;1;
3633;43.3512;1.4007;RCP4.5;H1;6;7.48;3;2;1.07;2;
3634;43.352;1.4992;RCP4.5;H1;7;7.83;4;2;1.14;1;
3635;43.3527;1.5977;RCP4.5;H1;8;7.68;4;3;1.14;1;
3636;43.3534;1.6962;RCP4.5;H1;8;7.88;4;2;1.13;2;
3637;43.3539;1.7947;RCP4.5;H1;8;7.79;4;3;1.08;2;
3638;43.3544;1.8932;RCP4.5;H1;9;9.54;8;-1;1.14;3;
3639;43.3547;1.9918;RCP4.5;H1;15;9.34;7;6;1.19;3;
3640;43.355;2.0903;RCP4.5;H1;14;7.4;6;8;1.19;2;
