Point;Latitude;Longitude;Contexte;P̩riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
2620;42.8315;0.2374;RCP2.6;H1;743.58;1563.55;0.13;115;319;117;-26.39;0;-12;-13;
2621;42.8334;0.335;RCP2.6;H1;596;2619.7;3.3;63;291;141;-19.96;2.23;-9;-8;
2622;42.8352;0.4326;RCP2.6;H1;645.17;2316.78;1.97;79;290;129;-21.23;1.6;-12;-15;
2623;42.8369;0.5302;RCP2.6;H1;835.83;2281.32;2.2;79;299;122;14.75;1.3;-13;-6;
2624;42.8385;0.6278;RCP2.6;H1;796.21;2580.94;4.73;68;285;131;16.47;2.5;-11;-10;
2626;42.8414;0.823;RCP2.6;H1;876.91;2019.71;1.03;87;309;120;29.76;0.86;-15;-12;
2627;42.8428;0.9206;RCP2.6;H1;999.82;2171.4;1.8;80;304;124;45.74;1.43;-12;-13;
2628;42.844;1.0183;RCP2.6;H1;941.14;2509.94;3.57;67;286;131;41.73;1.5;-11;-15;
2629;42.8452;1.1159;RCP2.6;H1;987.17;2335.59;2.3;75;286;129;55.44;1.47;-12;-19;
2630;42.8463;1.2136;RCP2.6;H1;835.84;3217.21;9.8;48;264;148;52.76;4.3;-8;-16;
2631;42.8472;1.3112;RCP2.6;H1;873.36;2935.16;6.83;56;271;141;42.63;2.96;-8;-13;
2632;42.8481;1.4088;RCP2.6;H1;940.24;2485.83;3.37;70;286;131;40.07;1.8;-12;-13;
2633;42.8489;1.5065;RCP2.6;H1;744.77;2732.42;4.43;62;273;145;39.05;1.7;-10;-15;
2634;42.8497;1.6041;RCP2.6;H1;646.1;3457.85;11.4;41;247;158;29.04;3.97;-8;-14;
2635;42.8503;1.7018;RCP2.6;H1;754.28;2531.27;2.77;65;283;134;25.32;0.97;-13;-19;
2636;42.8508;1.7995;RCP2.6;H1;775.7;2444.92;2.6;71;284;136;35.17;1.23;-12;-18;
2637;42.8513;1.8971;RCP2.6;H1;700.28;3010.24;7.13;52;273;152;29.62;2.83;-8;-9;
2638;42.8516;1.9948;RCP2.6;H1;622.43;3005.44;5.03;51;265;156;38.58;1.8;-8;-12;
2639;42.8519;2.0924;RCP2.6;H1;584.7;3084.71;6.17;48;269;151;13.86;2.54;-6;-7;
2640;42.8521;2.1901;RCP2.6;H1;530.48;3584.92;12.3;38;251;159;12.52;4.47;-5;-11;
2641;42.8522;2.2877;RCP2.6;H1;554.56;3353.76;9.5;43;255;157;12.73;4.17;-5;-11;
2642;42.8522;2.3854;RCP2.6;H1;538.92;3401.96;9.43;41;249;160;15.66;4.1;-6;-13;
2643;42.8521;2.4831;RCP2.6;H1;511.01;3656.67;12.3;36;237;171;11.83;4.7;-5;-13;
2644;42.8519;2.5807;RCP2.6;H1;481.18;3847.4;15.07;33;232;168;7.45;5.7;-5;-8;
2645;42.8516;2.6784;RCP2.6;H1;477.94;4080;19.8;31;229;172;14.67;7.37;-4;-5;
2646;42.8513;2.776;RCP2.6;H1;402.6;4318.96;18.3;26;217;188;13.86;6.67;-4;-11;
2647;42.8508;2.8737;RCP2.6;H1;393.34;4491.03;22.93;24;212;186;13.96;9.13;-4;-12;
2648;42.8503;2.9714;RCP2.6;H1;378.74;4650.37;25.73;23;214;185;13.53;8.56;-3;-10;
2711;42.637;9.1072;RCP2.6;H1;350.31;4628.65;20.57;22;215;201;-28.16;8.3;-2;7;
2712;42.6308;9.2042;RCP2.6;H1;424.41;4005.69;10.13;29;232;203;-43.78;5.06;-4;-1;
2713;42.6245;9.3011;RCP2.6;H1;361.35;4654.64;21.5;21;222;215;-42.21;9.7;-3;16;
2714;42.6181;9.398;RCP2.6;H1;471.89;4368.66;18.73;25;222;198;-30.98;10.03;-4;-5;
2754;42.8824;-0.6444;RCP2.6;H1;896.84;2095.6;0.37;81;308;130;-124.4;0.34;-13;-14;
2755;42.8851;-0.5467;RCP2.6;H1;872.36;2276.55;0.53;74;301;136;-113.4;0.46;-11;-16;
2756;42.8877;-0.4491;RCP2.6;H1;916.87;1915.07;0;90;314;126;-122.37;0;-17;-10;
2757;42.8902;-0.3514;RCP2.6;H1;893.75;1486.34;0;116;321;110;-92.8;0;-17;-15;
2758;42.8926;-0.2537;RCP2.6;H1;833.99;1659.01;0;106;323;116;-45.54;0;-14;-9;
2759;42.895;-0.156;RCP2.6;H1;701.29;1755.48;0.03;100;319;119;-37.46;0;-15;-10;
2760;42.8972;-0.0584;RCP2.6;H1;638.03;2331.64;2;76;292;128;-41.53;1.5;-11;-14;
2761;42.8993;0.0393;RCP2.6;H1;738.83;1892.82;0.17;92;319;120;2.35;0;-13;-5;
2762;42.9014;0.137;RCP2.6;H1;821.57;1365.81;0;124;327;103;3.18;0;-16;-13;
2763;42.9034;0.2348;RCP2.6;H1;794.98;1603.74;0.2;111;320;117;15.94;0;-14;-11;
2764;42.9052;0.3325;RCP2.6;H1;631.34;2660.45;3.47;62;299;143;18.24;2.1;-8;-7;
2765;42.907;0.4302;RCP2.6;H1;678.21;2349.05;2.53;73;296;127;4.84;1.4;-11;-12;
2766;42.9087;0.5279;RCP2.6;H1;693.99;2550.93;3.63;64;296;135;36.36;1.46;-13;-7;
2767;42.9103;0.6257;RCP2.6;H1;605.07;2883.52;5.3;57;268;142;13.26;2.33;-7;-13;
2768;42.9118;0.7234;RCP2.6;H1;754.3;2841.92;6.6;59;276;132;13.58;2.8;-8;-14;
2769;42.9133;0.8211;RCP2.6;H1;799.04;2689.88;5.57;63;294;137;37.2;3.14;-10;-11;
2770;42.9146;0.9189;RCP2.6;H1;875.12;2972.39;7.63;54;285;146;48.8;4.36;-7;-12;
2771;42.9159;1.0166;RCP2.6;H1;819.77;3235.18;9.67;46;261;140;43.96;3.2;-8;-12;
2772;42.917;1.1144;RCP2.6;H1;866.55;3000.48;7.57;51;272;139;39.31;2.17;-5;-14;
2773;42.9181;1.2122;RCP2.6;H1;807.86;3271.22;10.9;45;265;140;38.5;3.47;-5;-14;
2774;42.9191;1.3099;RCP2.6;H1;846.54;3069.15;8.27;50;270;138;30.08;2.47;-8;-16;
2775;42.92;1.4077;RCP2.6;H1;874.97;2832.7;5.8;57;278;146;26.96;1.67;-9;-9;
2776;42.9208;1.5055;RCP2.6;H1;762.73;2802.61;3.83;55;275;152;30.05;1.46;-10;-11;
2777;42.9215;1.6032;RCP2.6;H1;681.76;3195.83;7.4;45;257;154;14.31;2.87;-6;-13;
2778;42.9221;1.701;RCP2.6;H1;666.23;3309.68;8.6;43;255;154;14.77;3.17;-5;-13;
2779;42.9227;1.7988;RCP2.6;H1;610.79;3291.85;7.4;43;251;158;19.87;3.1;-5;-15;
2780;42.9231;1.8966;RCP2.6;H1;579.81;3454.43;10.37;40;252;159;15.9;4.4;-5;-9;
2781;42.9235;1.9943;RCP2.6;H1;551.83;3498.7;11.97;39;257;161;21.71;4.9;-6;-5;
2782;42.9237;2.0921;RCP2.6;H1;526.39;3620.73;13;38;244;162;12.71;4.67;-5;-15;
2783;42.9239;2.1899;RCP2.6;H1;494.31;3941.46;17.67;32;236;168;12.26;5.8;-5;-8;
2784;42.924;2.2877;RCP2.6;H1;499.34;3890.94;16.87;33;236;168;12.47;5.47;-5;-12;
2785;42.924;2.3855;RCP2.6;H1;535.66;3542.88;12;39;250;159;9.6;4.63;-5;-11;
2786;42.9239;2.4833;RCP2.6;H1;533.75;3439.92;9.83;41;251;164;12.34;4.53;-5;-9;
2787;42.9237;2.581;RCP2.6;H1;513.41;3634.83;12.13;36;239;170;11.71;4.83;-6;-13;
2788;42.9235;2.6788;RCP2.6;H1;504.98;3814.91;14.47;34;233;171;14.38;6.2;-5;-8;
2789;42.9231;2.7766;RCP2.6;H1;409.69;4050.11;16.6;30;232;179;14.21;6.53;-4;1;
2790;42.9227;2.8744;RCP2.6;H1;417.53;3988.73;16.2;31;232;172;11.71;7.5;-5;-2;
2791;42.9221;2.9722;RCP2.6;H1;377.63;4462.96;26.4;26;220;179;10.69;10.17;-3;-3;
2854;42.7086;9.1156;RCP2.6;H1;342.54;4716.15;21.93;21;222;212;-27.76;8.56;-2;11;
2855;42.7023;9.2127;RCP2.6;H1;351.19;4771.61;23.43;20;233;233;-41.11;10.03;-3;22;
2856;42.696;9.3097;RCP2.6;H1;343.91;4852.59;24.5;20;244;244;-40.42;10.17;-2;35;
2857;42.6896;9.4067;RCP2.6;H1;451;4361.64;18.37;25;230;207;-52.48;8.67;-3;-2;
2895;42.9486;-0.8436;RCP2.6;H1;1057.45;2400.99;1.57;67;291;136;-63.21;1.34;-12;-19;
2896;42.9515;-0.7458;RCP2.6;H1;1147.83;1713.03;0.13;101;314;120;-82.93;0;-17;-11;
2897;42.9543;-0.6481;RCP2.6;H1;893.1;2776.18;3.53;58;286;141;-29.98;2.36;-6;-16;
2898;42.9569;-0.5503;RCP2.6;H1;941.1;2438.01;2.3;69;294;135;-40.78;1.67;-10;-16;
2899;42.9595;-0.4525;RCP2.6;H1;956.92;2493.03;2.6;68;294;135;-31.06;1.8;-10;-15;
2900;42.962;-0.3547;RCP2.6;H1;1009.1;2114.82;0.93;83;302;125;-41.09;0.76;-13;-14;
2901;42.9645;-0.2569;RCP2.6;H1;687.02;2310.51;1.83;75;288;128;-21.28;1;-14;-17;
2902;42.9668;-0.1591;RCP2.6;H1;651.54;2658.47;3.53;63;279;134;-17.01;1.46;-11;-18;
2903;42.969;-0.0613;RCP2.6;H1;613.2;3020.93;6.7;48;273;139;-15.87;2.37;-7;-13;
2904;42.9712;0.0365;RCP2.6;H1;757.57;1970.48;0.43;87;311;119;12.51;0.33;-16;-5;
2905;42.9732;0.1343;RCP2.6;H1;722.83;2057.9;0.4;84;315;124;8.86;0;-10;-7;
2906;42.9752;0.2321;RCP2.6;H1;676.92;2600.82;2.73;63;299;143;21.64;1.76;-8;-9;
2907;42.9771;0.33;RCP2.6;H1;897.41;2660.21;2.9;59;282;139;19.18;1.37;-10;-15;
2908;42.9789;0.4278;RCP2.6;H1;758.68;2808.72;5.37;58;281;133;15.94;2.2;-9;-13;
2909;42.9806;0.5257;RCP2.6;H1;784.19;2954.96;6.73;53;277;143;54.16;2.26;-9;-9;
2910;42.9822;0.6235;RCP2.6;H1;709.08;3337.9;12.13;43;264;140;35.82;4.13;-6;-21;
2911;42.9837;0.7214;RCP2.6;H1;595.37;3082.95;7.6;48;270;143;25.86;3.1;-6;-19;
2912;42.9851;0.8192;RCP2.6;H1;721.35;3119.12;10.07;49;278;139;22.66;3.3;-6;-13;
2913;42.9865;0.9171;RCP2.6;H1;709.23;3189.59;10.97;47;274;139;22.64;3.5;-7;-15;
2914;42.9877;1.015;RCP2.6;H1;704.62;3190.86;8.23;45;267;143;25.23;2.83;-5;-11;
2915;42.9889;1.1129;RCP2.6;H1;646.34;3541.87;13.23;38;261;150;23.83;4.3;-5;-9;
2916;42.99;1.2108;RCP2.6;H1;653.57;3496.75;12.47;39;262;149;24.15;4;-5;-11;
2917;42.9909;1.3086;RCP2.6;H1;666.1;3411.36;11.93;40;262;147;26.76;4.6;-5;-14;
2918;42.9918;1.4065;RCP2.6;H1;665.95;3405.79;11.87;40;264;148;23.68;4.34;-6;-10;
2919;42.9927;1.5044;RCP2.6;H1;668.62;3462.06;10.87;39;252;154;25.11;4;-5;-13;
2920;42.9934;1.6023;RCP2.6;H1;615.87;3671.29;13.37;36;243;159;14.23;4.27;-5;-14;
2921;42.994;1.7002;RCP2.6;H1;653.77;3553.26;12.33;38;250;156;20.79;4.66;-5;-9;
2922;42.9945;1.7981;RCP2.6;H1;566.14;3647.13;13.1;37;242;160;19.3;5.13;-4;-12;
2923;42.995;1.896;RCP2.6;H1;547.8;3705.49;14.2;35;244;162;15.03;5.43;-5;-11;
2924;42.9953;1.9939;RCP2.6;H1;518.2;3820.54;16.3;34;243;171;21.09;5.37;-5;-5;
2925;42.9956;2.0918;RCP2.6;H1;539.87;3707.19;14.43;36;246;167;21.71;5.3;-5;-4;
2926;42.9958;2.1897;RCP2.6;H1;502.72;3917.35;18.1;32;236;170;11.68;6.47;-5;-2;
2927;42.9959;2.2876;RCP2.6;H1;513.61;3816.6;16.53;34;234;167;11.93;6.13;-5;-11;
2928;42.9959;2.3855;RCP2.6;H1;552.08;3476.21;11.53;40;249;159;11.95;5.3;-6;-11;
2929;42.9958;2.4834;RCP2.6;H1;522.77;3626.95;12.53;37;238;169;14.82;5.53;-5;-16;
2930;42.9956;2.5813;RCP2.6;H1;502.11;3838.11;15.53;33;236;172;14.16;6.1;-5;-3;
2931;42.9953;2.6792;RCP2.6;H1;492.59;3904.47;16.67;33;234;168;10.29;6.7;-5;-11;
2932;42.995;2.7771;RCP2.6;H1;389.76;4180.48;20.53;29;225;174;3.27;8.8;-4;-5;
2933;42.9945;2.875;RCP2.6;H1;386.58;4218.45;21.3;28;224;177;3.24;8.97;-4;-4;
2934;42.994;2.9729;RCP2.6;H1;374.26;4506.35;27.67;25;219;179;10.73;10.3;-4;-4;
2999;42.7676;9.3183;RCP2.6;H1;347.03;4818.21;23.93;20;246;246;-40.71;9.86;-2;37;
3000;42.7612;9.4155;RCP2.6;H1;494.64;3945.87;10.83;30;234;195;-57.98;6;-6;-9;
3033;43.0047;-1.3367;RCP2.6;H1;1018.05;2887.06;3.47;47;264;148;-16.63;1.47;-10;-21;
3036;43.0144;-1.0433;RCP2.6;H1;1077.15;2554.2;1.53;61;281;140;-39.45;0.76;-11;-15;
3037;43.0175;-0.9454;RCP2.6;H1;978.68;3121.21;4.97;43;259;155;-24.76;2.27;-9;-15;
3038;43.0204;-0.8475;RCP2.6;H1;978.35;3079.99;5.1;43;264;151;-36.71;1.97;-6;-12;
3039;43.0233;-0.7497;RCP2.6;H1;1057.18;2779.86;3.27;51;279;146;-34.94;1.37;-7;-18;
3040;43.0261;-0.6518;RCP2.6;H1;890.7;3162.92;7;44;268;146;-19.22;2.5;-6;-18;
3041;43.0288;-0.5539;RCP2.6;H1;973.11;2781.61;4.4;54;286;136;2.01;1.63;-8;-12;
3042;43.0313;-0.456;RCP2.6;H1;951.3;2795.27;4.73;54;285;140;-14.68;1.8;-7;-13;
3043;43.0339;-0.3581;RCP2.6;H1;955.71;2511.3;2.67;67;293;137;-31.41;1.84;-10;-15;
3044;43.0363;-0.2602;RCP2.6;H1;930.81;2812.62;2.77;54;273;151;-20.78;1.2;-8;-15;
3045;43.0386;-0.1623;RCP2.6;H1;644.49;2720.1;4.2;57;287;136;-19.14;1.7;-8;-10;
3046;43.0408;-0.0643;RCP2.6;H1;767.71;3244.57;7.37;42;257;148;-12.07;2.84;-7;-17;
3047;43.043;0.0336;RCP2.6;H1;846.12;3073.99;5.77;46;264;149;26.49;2.54;-9;-13;
3048;43.0451;0.1316;RCP2.6;H1;833.05;3144.98;6.3;44;259;149;26.02;2.77;-10;-15;
3049;43.047;0.2295;RCP2.6;H1;810.03;3205;7.17;43;264;147;12.99;2.9;-5;-11;
3050;43.0489;0.3275;RCP2.6;H1;780.73;3379.84;9.77;40;262;148;17.38;3.97;-4;-13;
3051;43.0507;0.4254;RCP2.6;H1;678.48;3366.17;12.73;42;268;141;14.2;4.13;-5;-17;
3052;43.0524;0.5234;RCP2.6;H1;654.12;3486.65;14.9;40;271;142;16.75;4.57;-4;-9;
3053;43.054;0.6214;RCP2.6;H1;527.27;3491.8;14.9;40;262;143;18.52;5.1;-5;-13;
3054;43.0555;0.7194;RCP2.6;H1;522.7;3527.24;15.67;40;261;143;18.97;5.17;-4;-13;
3055;43.057;0.8174;RCP2.6;H1;524.56;3577.92;16.33;38;264;141;24.21;4.83;-5;-11;
3056;43.0583;0.9153;RCP2.6;H1;512.89;3630.41;17.4;37;263;141;19.18;5.5;-6;-11;
3057;43.0596;1.0133;RCP2.6;H1;624.86;3716.66;16.2;34;256;154;27.68;4.77;-6;-10;
3058;43.0607;1.1113;RCP2.6;H1;636.49;3610.58;14.33;37;260;150;23.48;4.16;-4;-7;
3059;43.0618;1.2093;RCP2.6;H1;647.49;3534.09;13.07;38;261;150;23.93;4.24;-5;-9;
3060;43.0628;1.3074;RCP2.6;H1;638.38;3572.22;14.03;38;258;149;24.32;4.66;-4;-12;
3061;43.0637;1.4054;RCP2.6;H1;628.64;3649.83;15.9;36;257;151;22.45;5.83;-5;-9;
3062;43.0645;1.5034;RCP2.6;H1;504.09;3659.2;14.43;36;247;157;17.18;5.2;-5;-11;
3063;43.0652;1.6014;RCP2.6;H1;487.82;3744.7;16.37;34;242;159;8.06;5.87;-6;-8;
3064;43.0659;1.6994;RCP2.6;H1;484.41;3790.92;17.8;34;240;160;9.4;6.53;-6;-13;
3065;43.0664;1.7974;RCP2.6;H1;537.39;3859.08;17.13;32;237;160;14.44;5.8;-6;-18;
3066;43.0668;1.8955;RCP2.6;H1;529.94;3856.48;17.2;33;237;160;13.6;6.03;-5;-14;
3067;43.0672;1.9935;RCP2.6;H1;465.48;3691.69;13.23;36;235;164;17.99;4.86;-5;-15;
3068;43.0675;2.0915;RCP2.6;H1;456.25;3800.93;15.67;34;232;165;17.59;5.84;-6;-13;
3069;43.0677;2.1895;RCP2.6;H1;428.32;4033.07;21.73;31;233;167;9.01;8.26;-5;-11;
3070;43.0677;2.2876;RCP2.6;H1;435.76;3965.91;20.3;32;230;168;9.07;7.53;-5;-14;
3071;43.0677;2.3856;RCP2.6;H1;469.69;3672.44;13.33;37;239;168;8.64;5.8;-5;-18;
3072;43.0677;2.4836;RCP2.6;H1;452.4;3759.68;13.57;35;238;174;14.52;5.87;-5;-7;
3073;43.0675;2.5816;RCP2.6;H1;422.69;4089.39;19.57;30;231;177;13.96;7.27;-5;-4;
3074;43.0672;2.6797;RCP2.6;H1;411.16;4166.64;21.4;30;232;171;9.36;8.13;-3;0;
3075;43.0669;2.7777;RCP2.6;H1;387.52;4207.07;21.1;28;224;176;3.29;8.93;-4;-4;
3076;43.0664;2.8757;RCP2.6;H1;375.59;4352.02;23.77;27;217;180;3.16;9;-3;-9;
3077;43.0659;2.9737;RCP2.6;H1;356.15;4591.09;29.73;24;217;178;3.08;9.96;-4;-1;
3078;43.0652;3.0718;RCP2.6;H1;331.5;4633.11;30.2;24;218;179;-8.52;11.2;-3;-13;
3142;42.8392;9.327;RCP2.6;H1;365.66;4606.77;20.63;22;214;208;-42.65;9.6;-3;8;
3143;42.8327;9.4242;RCP2.6;H1;486.15;4046.31;12.17;29;231;205;-55.02;6.57;-5;-7;
3175;43.0731;-1.4392;RCP2.6;H1;933.93;3343.33;6.87;38;255;150;-12.65;2.34;-5;-14;
3176;43.0765;-1.3413;RCP2.6;H1;945.39;3199.4;5.8;40;260;151;-16.24;2.27;-5;-15;
3177;43.0799;-1.2434;RCP2.6;H1;935.85;3149.98;5.57;42;260;152;-36.61;2.47;-5;-14;
3178;43.0831;-1.1454;RCP2.6;H1;892.97;3387.26;7.57;37;251;153;-31.64;2.77;-5;-16;
3179;43.0862;-1.0475;RCP2.6;H1;1022.12;2924.53;3.83;47;276;147;-29.11;1.43;-6;-7;
3180;43.0893;-0.9495;RCP2.6;H1;939.17;3381.81;7.37;37;255;160;-20.82;2.6;-5;-14;
3181;43.0922;-0.8515;RCP2.6;H1;832.73;3710.82;10.27;31;248;160;-37.69;2.9;-5;-11;
3182;43.0951;-0.7535;RCP2.6;H1;888.17;3627.64;9.53;33;249;159;-21.02;3.2;-4;-10;
3183;43.0979;-0.6555;RCP2.6;H1;793.8;3549.83;10;36;255;151;-24.09;3;-4;-10;
3184;43.1006;-0.5575;RCP2.6;H1;876.78;3448.42;9.27;38;259;158;4.89;2.84;-5;-5;
3185;43.1032;-0.4595;RCP2.6;H1;839.74;3392.96;8.5;38;259;154;-15.45;3.4;-4;-11;
3186;43.1057;-0.3615;RCP2.6;H1;819.25;3487.48;9.53;36;256;154;-14.74;3.2;-5;-10;
3187;43.1081;-0.2634;RCP2.6;H1;783.17;3601.41;11.23;34;250;153;-25.68;3.56;-5;-13;
3188;43.1104;-0.1654;RCP2.6;H1;787.63;3524.4;10.2;36;255;150;-34.09;3.6;-4;-14;
3189;43.1127;-0.0673;RCP2.6;H1;698.95;3532.3;11.4;37;260;148;-26.09;3.9;-4;-10;
3190;43.1148;0.0307;RCP2.6;H1;705.74;3543.08;11.37;37;254;150;-20.53;3.7;-4;-17;
3191;43.1169;0.1288;RCP2.6;H1;711.42;3512.53;11;37;255;151;-20.92;3.67;-5;-18;
3192;43.1189;0.2269;RCP2.6;H1;703.29;3604.04;11.9;36;254;153;-10.24;3.37;-4;-13;
3193;43.1208;0.325;RCP2.6;H1;611.16;3470.55;10.33;38;260;153;11.41;3.6;-5;-13;
3194;43.1226;0.4231;RCP2.6;H1;617.97;3437.97;9.9;39;259;154;11.85;3.83;-4;-15;
3195;43.1243;0.5211;RCP2.6;H1;612.93;3490.1;11;38;263;154;16.14;3.67;-4;-10;
3196;43.1259;0.6192;RCP2.6;H1;605.01;3576.62;12.63;37;254;154;21.39;4.26;-4;-19;
3197;43.1274;0.7173;RCP2.6;H1;511.77;3609.92;17.13;38;261;143;18.59;5.06;-5;-12;
3198;43.1288;0.8155;RCP2.6;H1;515.16;3651.48;17.57;37;263;140;24.06;4.94;-5;-10;
3199;43.1302;0.9136;RCP2.6;H1;504.07;3702.77;19.1;36;261;140;19.39;5.93;-6;-12;
3200;43.1314;1.0117;RCP2.6;H1;509.04;3661.23;18.07;37;263;140;19.28;5.74;-5;-10;
3201;43.1326;1.1098;RCP2.6;H1;627.84;3718.93;16.5;34;248;151;31.3;5.1;-6;-22;
3202;43.1337;1.2079;RCP2.6;H1;514.65;3635.61;17.8;37;260;148;22.89;5.67;-6;-15;
3203;43.1347;1.3061;RCP2.6;H1;485.64;3858.77;18.77;33;240;159;20.55;6.07;-6;-15;
3204;43.1356;1.4042;RCP2.6;H1;481.83;3849.27;19.4;33;240;162;13.77;6.8;-6;-16;
3205;43.1364;1.5023;RCP2.6;H1;486.42;3809.73;18.2;33;243;162;13.69;6.6;-6;-13;
3206;43.1371;1.6005;RCP2.6;H1;477.53;3875.64;20.63;33;240;158;11.24;7.76;-5;-15;
3207;43.1377;1.6986;RCP2.6;H1;477.11;3917.8;20.87;32;238;160;16.2;7.37;-6;-17;
3208;43.1383;1.7968;RCP2.6;H1;469.59;3810.62;16.27;34;234;164;26.48;6.2;-6;-14;
3209;43.1387;1.8949;RCP2.6;H1;477.18;3777.44;15.4;35;233;163;26.36;5.93;-5;-16;
3210;43.1391;1.9931;RCP2.6;H1;455.52;3810.17;15.83;34;232;165;17.95;5.8;-6;-13;
3211;43.1393;2.0912;RCP2.6;H1;437.72;3978.81;20.17;32;230;168;16.87;7.17;-5;-11;
3212;43.1395;2.1894;RCP2.6;H1;437.76;3947.61;19.97;33;232;168;9.16;7.47;-5;-12;
3213;43.1396;2.2875;RCP2.6;H1;423.65;4077.11;22.3;31;233;169;8.91;8.17;-5;-7;
3214;43.1396;2.3857;RCP2.6;H1;443.66;3938.53;19.4;33;234;167;8.09;7.43;-5;-13;
3215;43.1395;2.4838;RCP2.6;H1;451.03;3885.88;18.73;34;237;165;8.78;7.6;-5;-9;
3216;43.1394;2.5819;RCP2.6;H1;433.4;4046.22;19.43;31;233;173;14.49;7.6;-5;-3;
3217;43.1391;2.6801;RCP2.6;H1;398.11;4293.81;25.83;28;230;175;5.58;9.83;-4;-2;
3218;43.1387;2.7782;RCP2.6;H1;375.64;4349.03;27.57;28;225;175;-8.17;10.6;-3;-5;
3219;43.1383;2.8764;RCP2.6;H1;357.5;4424.6;26.23;26;217;180;-6.53;9.93;-4;-7;
3220;43.1377;2.9745;RCP2.6;H1;338.11;4524.6;28.8;25;217;179;-16.75;11;-4;-8;
3221;43.1371;3.0727;RCP2.6;H1;338.3;4546.73;28.6;25;218;179;-8.65;11.33;-3;-10;
3249;43.0831;5.8186;RCP2.6;H1;293.57;4786.99;28.87;21;221;209;-34.86;10.14;-2;13;
3251;43.0766;6.0145;RCP2.6;H1;304.57;4652.7;23.57;22;213;195;-34.07;8.4;-2;-8;
3252;43.0732;6.1124;RCP2.6;H1;305.13;4648.01;23.37;22;214;195;-34.13;8.3;-2;-7;
3285;42.9107;9.3357;RCP2.6;H1;420.2;4652.53;23.47;22;211;205;-48.99;10.04;-3;0;
3286;42.9043;9.433;RCP2.6;H1;429.63;4560.96;21.83;23;214;204;-50.16;9.83;-3;-2;
3319;43.1483;-1.3459;RCP2.6;H1;867.85;3577.61;9.73;33;254;159;-12.21;3.46;-6;-8;
3320;43.1517;-1.2479;RCP2.6;H1;784.86;3900.62;14.9;29;246;157;-26.43;4.17;-4;-12;
3321;43.1549;-1.1498;RCP2.6;H1;812.02;3705.17;10.33;31;248;158;-34.11;3.2;-5;-13;
3322;43.158;-1.0517;RCP2.6;H1;929.29;3442.14;8.03;36;254;161;-19.16;2.9;-5;-12;
3323;43.1611;-0.9536;RCP2.6;H1;807.36;3692.06;10.53;31;251;160;-50.08;3.2;-5;-11;
3324;43.164;-0.8555;RCP2.6;H1;798.57;3732.02;11.03;31;251;160;-49.38;3.2;-4;-11;
3325;43.1669;-0.7574;RCP2.6;H1;820.29;3773.07;11.27;30;254;154;-38.57;2.94;-4;-7;
3326;43.1697;-0.6593;RCP2.6;H1;706.33;3857.37;15.87;31;254;150;-34.58;4.24;-4;-6;
3327;43.1724;-0.5611;RCP2.6;H1;718.27;3844.8;15.9;31;248;151;-36.27;4.5;-4;-13;
3328;43.175;-0.463;RCP2.6;H1;729.44;3774.21;14.53;31;253;151;-36.04;4.4;-5;-6;
3329;43.1775;-0.3648;RCP2.6;H1;730.32;3769.75;14.33;31;253;151;-36.18;4.3;-5;-6;
3330;43.1799;-0.2667;RCP2.6;H1;725.15;3861.12;16.3;30;251;151;-28.54;4.97;-5;-9;
3331;43.1823;-0.1685;RCP2.6;H1;753.38;3741.1;14.03;32;252;151;-24.47;4.83;-5;-11;
3332;43.1845;-0.0703;RCP2.6;H1;606.69;3565.2;10.47;36;253;153;-16.7;3.74;-5;-15;
3333;43.1867;0.0279;RCP2.6;H1;675.18;3715.23;14.27;34;252;151;-18.67;4.1;-5;-16;
3334;43.1888;0.126;RCP2.6;H1;690.1;3675.59;12.97;34;255;153;-9.62;3.67;-5;-11;
3335;43.1907;0.2242;RCP2.6;H1;535.56;3647.08;13.97;37;259;148;-8.52;4.07;-4;-12;
3336;43.1926;0.3224;RCP2.6;H1;592.61;3567.63;12.17;37;259;153;10.96;4.07;-4;-10;
3337;43.1944;0.4207;RCP2.6;H1;593.03;3565.35;12.1;37;259;153;11.01;4.03;-4;-10;
3338;43.1961;0.5189;RCP2.6;H1;599.33;3568.96;12.23;36;259;152;18.93;4;-5;-13;
3339;43.1977;0.6171;RCP2.6;H1;563.7;3585.94;12.7;37;255;154;14.87;4.23;-5;-21;
3340;43.1993;0.7153;RCP2.6;H1;497.68;3634.26;17.5;37;260;144;12.55;5.27;-6;-17;
3341;43.2007;0.8136;RCP2.6;H1;498.07;3671.24;18.33;37;259;148;14.93;5.5;-5;-17;
3342;43.2021;0.9118;RCP2.6;H1;508.34;3663.15;18.27;37;256;147;20.08;5.84;-5;-20;
3343;43.2033;1.01;RCP2.6;H1;496.93;3759.63;20.9;35;256;146;20.76;6.47;-6;-19;
3344;43.2045;1.1083;RCP2.6;H1;454.58;3755.59;18.1;36;252;152;20.22;5.77;-5;-14;
3345;43.2056;1.2065;RCP2.6;H1;454.62;3756.68;18.87;36;250;153;17.41;6.64;-5;-15;
3346;43.2065;1.3048;RCP2.6;H1;459.76;3706;17.87;36;252;153;17.41;6.4;-6;-15;
3347;43.2074;1.403;RCP2.6;H1;473.52;3932.29;20.63;32;240;162;13.89;6.83;-5;-15;
