#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h34 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORRRA : cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     NORSTM0 : somme de tempÃ©rature base 0Â°C d'octobre (annÃ©e-1) Ã  juillet (annÃ©e) (Â°C)
#     NORSDA : nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     NORDATEVEG : date de reprise de vÃ©gÃ©tation en jour julien (date)
#     NORDATEDG : Date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     NORDATEPG : Date de premiÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     ARRA : Ecart de cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     ASDA : Ecart de nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     ADATEVEG : Ecart de date de reprise de vÃ©gÃ©tation en jour julien (date)
#     ADATEDG : Ecart de date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
#-----------------------------------------------------------------------------
7671;45.3414;4.8372;RCP8.5;H3;600.61;4344.35;38.07;32;233;165;-8.36;23.1;-22;-35;
7672;45.3391;4.9392;RCP8.5;H3;612.24;4267.08;36.2;33;237;162;-8.74;22.23;-22;-32;
7673;45.3367;5.0412;RCP8.5;H3;607.36;4204.34;34.97;34;247;158;-25;21.84;-23;-23;
7674;45.3341;5.1431;RCP8.5;H3;621.5;4109.96;32;36;249;156;-26.66;20.37;-24;-23;
7675;45.3315;5.2451;RCP8.5;H3;662.11;4063.78;28.87;36;251;155;-10.83;18.67;-26;-23;
7676;45.3288;5.3471;RCP8.5;H3;639.1;3939.48;25.3;38;256;155;-39.23;17.07;-26;-22;
7677;45.326;5.449;RCP8.5;H3;642.28;3918.24;24.53;38;256;154;-39.87;16.6;-26;-22;
7678;45.3231;5.551;RCP8.5;H3;657.28;4273.07;34.83;32;242;158;-43.52;20.2;-24;-27;
7679;45.3201;5.6529;RCP8.5;H3;751.18;3638.1;17.57;44;259;151;-8.69;12.64;-32;-28;
7680;45.3171;5.7548;RCP8.5;H3;1067.33;2714.52;5.2;66;283;135;-86.54;4.67;-43;-30;
7681;45.3139;5.8567;RCP8.5;H3;1091.04;3024.28;11.33;61;275;133;1.84;9.2;-41;-27;
7682;45.3106;5.9586;RCP8.5;H3;692.85;4008.51;30.67;36;241;159;-18.71;19.67;-35;-32;
7683;45.3073;6.0605;RCP8.5;H3;858.3;2795.14;6.3;59;280;139;-51.64;5.5;-50;-28;
7684;45.3038;6.1623;RCP8.5;H3;1117.21;1893.26;0.3;106;318;123;30.55;0;-46;-22;
7685;45.3002;6.2642;RCP8.5;H3;506.79;2849.46;10;72;287;135;35.5;9.97;-37;-26;
7686;45.2966;6.366;RCP8.5;H3;702.31;3115.05;14.57;63;271;138;-58.98;12.74;-35;-24;
7687;45.2929;6.4679;RCP8.5;H3;681.55;1692.97;0.43;114;312;121;-22.46;0;-43;-30;
7688;45.289;6.5697;RCP8.5;H3;729.85;1243.27;0.07;139;328;104;-36.39;0;-43;-25;
7689;45.2851;6.6715;RCP8.5;H3;742.4;1127.19;0;150;341;96;-25.89;0;-35;-13;
7690;45.2811;6.7732;RCP8.5;H3;639.39;1618.83;0.03;119;311;121;-62.58;0;-45;-31;
7691;45.277;6.875;RCP8.5;H3;540.98;1840.34;0.13;110;301;123;-15.39;0;-41;-34;
7692;45.2728;6.9768;RCP8.5;H3;546.43;1278.51;0;139;323;113;-63.14;0;-40;-27;
7693;45.2685;7.0785;RCP8.5;H3;567.12;982.2;0;157;334;107;-102.66;0;-40;-23;
7756;45.3889;-1.0861;RCP8.5;H3;415.63;4655.66;28.53;22;226;179;-14.66;17.06;-11;-28;
7757;45.392;-0.9841;RCP8.5;H3;412.97;4714.09;31.63;22;218;178;-15.44;18.7;-12;-32;
7758;45.395;-0.882;RCP8.5;H3;412;4717.09;32.87;22;218;177;-16.86;20.1;-12;-30;
7759;45.3979;-0.78;RCP8.5;H3;409.78;4677.04;32;22;220;177;-22.02;19.7;-12;-34;
7760;45.4007;-0.6779;RCP8.5;H3;412.7;4646.94;32.07;23;225;175;-25.64;19.77;-12;-29;
7761;45.4034;-0.5758;RCP8.5;H3;424.71;4533.17;32.07;24;226;170;-25.11;20;-14;-34;
7762;45.406;-0.4737;RCP8.5;H3;429.16;4528.63;32.63;24;225;170;-23.82;20.56;-14;-34;
7763;45.4086;-0.3716;RCP8.5;H3;429.57;4524.8;32.53;24;225;170;-23.86;20.5;-14;-34;
7764;45.411;-0.2695;RCP8.5;H3;442.75;4493.76;32.53;24;226;169;-17.38;20.73;-14;-35;
7765;45.4133;-0.1673;RCP8.5;H3;429.61;4500.82;35.57;24;232;166;-19.31;21.9;-15;-34;
7766;45.4156;-0.0652;RCP8.5;H3;434.59;4510.58;35.43;24;230;166;-15.39;21.4;-15;-34;
7767;45.4177;0.0369;RCP8.5;H3;439.06;4469.88;34.73;25;232;165;-14.61;21.43;-15;-33;
7768;45.4198;0.1391;RCP8.5;H3;439.86;4463.07;34.53;25;232;164;-14.63;21.3;-15;-33;
7769;45.4218;0.2412;RCP8.5;H3;437.17;4474.97;34.97;25;227;167;-16.3;21.57;-15;-38;
7770;45.4236;0.3434;RCP8.5;H3;455.13;4559.72;36.7;24;225;170;-11.71;21.8;-15;-35;
7771;45.4254;0.4456;RCP8.5;H3;493.83;4477.54;35.07;25;232;167;-16.31;21.24;-16;-33;
7772;45.4271;0.5478;RCP8.5;H3;497.59;4436.23;34.2;26;234;172;-18.39;21.13;-15;-31;
7773;45.4287;0.6499;RCP8.5;H3;498.84;4447.52;34.27;25;234;172;-13.15;20.87;-16;-31;
7774;45.4302;0.7521;RCP8.5;H3;498.44;4450.48;34.33;25;234;172;-13.1;20.9;-16;-31;
7775;45.4316;0.8543;RCP8.5;H3;519.68;4391.76;32.33;26;233;172;-25.92;20.56;-16;-30;
7776;45.4329;0.9565;RCP8.5;H3;525.98;4352.3;31.13;26;231;173;-26.33;20.23;-17;-32;
7777;45.4341;1.0587;RCP8.5;H3;552.63;4267.53;28.67;27;234;165;-12.84;19.37;-17;-29;
7778;45.4352;1.1609;RCP8.5;H3;563.1;4235.74;27.1;27;233;165;-4.28;18.53;-18;-31;
7779;45.4363;1.2632;RCP8.5;H3;565.09;4221.87;26.8;27;232;165;-4.63;18.43;-18;-32;
7780;45.4372;1.3654;RCP8.5;H3;627.49;4195.88;27.47;28;243;162;0.66;18.67;-19;-29;
7781;45.4381;1.4676;RCP8.5;H3;635.76;4123.53;23.93;28;245;164;-9.52;16.56;-20;-26;
7782;45.4388;1.5698;RCP8.5;H3;627.89;4161.41;25.87;28;243;164;-9.51;17.7;-19;-27;
7783;45.4395;1.672;RCP8.5;H3;621.39;4129.4;24.1;28;241;165;-27.62;16.67;-20;-28;
7784;45.44;1.7743;RCP8.5;H3;673.6;3930.64;23.73;31;255;157;-32.47;16.33;-23;-23;
7785;45.4405;1.8765;RCP8.5;H3;708.45;3705.42;19.5;34;257;156;-34.66;14.1;-25;-30;
7786;45.4409;1.9787;RCP8.5;H3;734.59;3626.7;17.03;33;260;154;-21.5;12.93;-31;-29;
7787;45.4411;2.081;RCP8.5;H3;717.63;3752.89;19.33;32;259;157;-20.27;13.93;-28;-25;
7788;45.4413;2.1832;RCP8.5;H3;619.61;3703.44;20.03;34;264;148;-37.61;14.13;-28;-28;
7789;45.4414;2.2854;RCP8.5;H3;655.7;3681;19.63;35;266;149;-10.27;14;-27;-22;
7790;45.4414;2.3877;RCP8.5;H3;648.96;3735.04;20.87;34;266;148;-10.03;14.37;-26;-22;
7791;45.4413;2.4899;RCP8.5;H3;643.28;3686.75;19.97;35;263;152;-19.49;13.77;-26;-26;
7792;45.4411;2.5921;RCP8.5;H3;691.39;3540.08;15.5;39;255;151;-23.48;11.57;-27;-33;
7793;45.4409;2.6944;RCP8.5;H3;735.59;3229.04;10.07;45;266;150;-26.53;8.54;-32;-34;
7794;45.4405;2.7966;RCP8.5;H3;800.42;3028.28;8.6;50;267;142;-11.66;7.23;-41;-33;
7795;45.44;2.8988;RCP8.5;H3;842.7;2930.46;6.1;50;271;140;-12.28;5.23;-47;-34;
7796;45.4395;3.0011;RCP8.5;H3;853.56;3057.12;8.4;47;265;142;-12.19;6.93;-45;-34;
7797;45.4388;3.1033;RCP8.5;H3;798.78;3365.06;12.87;41;266;148;-16.67;9.54;-32;-30;
7798;45.4381;3.2055;RCP8.5;H3;504.27;3938.58;20.9;31;251;157;14;14.1;-27;-31;
7799;45.4372;3.3077;RCP8.5;H3;523.67;3991.02;26.23;32;252;154;37.38;16.53;-23;-34;
7800;45.4363;3.4099;RCP8.5;H3;664.99;3547.23;20.4;41;272;145;22.34;13.93;-28;-25;
7801;45.4353;3.5122;RCP8.5;H3;729.35;3083.41;10.13;50;274;141;18.25;8.26;-33;-29;
7802;45.4341;3.6144;RCP8.5;H3;743.8;3166.64;10.8;43;273;139;37.08;8.8;-44;-27;
7803;45.4329;3.7166;RCP8.5;H3;603.97;3582.98;22.17;40;269;147;15.38;15.3;-30;-31;
7804;45.4316;3.8188;RCP8.5;H3;740.66;3183.85;12.17;46;273;139;10.92;9.77;-35;-30;
7805;45.4302;3.921;RCP8.5;H3;811.02;3149.77;11.03;47;272;138;59.9;8.8;-37;-28;
7806;45.4287;4.0232;RCP8.5;H3;687.4;3168.61;10.63;45;274;145;15.95;8.7;-35;-26;
7807;45.4271;4.1253;RCP8.5;H3;635.6;3572.12;18.73;38;265;146;25.39;13.56;-32;-25;
7808;45.4254;4.2275;RCP8.5;H3;611.6;3660;22.87;39;268;144;10.58;15.94;-27;-25;
7809;45.4237;4.3297;RCP8.5;H3;626.98;3935.22;26.53;34;259;151;25.43;17.36;-26;-26;
7810;45.4218;4.4319;RCP8.5;H3;633.98;3781.74;21;35;257;149;8.29;15.03;-32;-30;
7811;45.4198;4.534;RCP8.5;H3;647.56;3625.63;17.73;40;261;150;26.91;12.93;-30;-25;
7812;45.4178;4.6362;RCP8.5;H3;648.13;3620.68;17.73;40;261;150;26.87;12.93;-30;-25;
7813;45.4156;4.7383;RCP8.5;H3;585.94;4326.02;33.93;32;225;166;45.44;20.83;-21;-39;
7814;45.4134;4.8404;RCP8.5;H3;640.14;4253.13;35.9;34;242;159;15.03;22.2;-21;-27;
7815;45.411;4.9426;RCP8.5;H3;667.24;4073.18;30.73;36;251;156;12.9;19.7;-24;-24;
7816;45.4086;5.0447;RCP8.5;H3;658.26;3977.11;27.6;37;256;153;-11.53;17.8;-25;-21;
7817;45.4061;5.1468;RCP8.5;H3;647.23;3988.13;27.2;38;256;154;-23.18;17.7;-24;-19;
7818;45.4035;5.2489;RCP8.5;H3;647.47;3986.62;27.1;38;256;154;-23.32;17.63;-24;-19;
7819;45.4007;5.351;RCP8.5;H3;693.51;3924.29;24.13;38;252;152;-4.04;15.83;-28;-30;
7820;45.3979;5.4531;RCP8.5;H3;702.95;3874.99;22.93;39;257;152;-4.19;15.23;-27;-27;
7821;45.395;5.5551;RCP8.5;H3;638.34;3874.83;23.57;39;255;153;-43.96;15.97;-26;-25;
7822;45.392;5.6572;RCP8.5;H3;722.46;3832.66;21.23;39;253;152;-5.67;14.66;-31;-29;
7823;45.389;5.7592;RCP8.5;H3;969.65;3350.56;18;51;265;143;-53.87;13.17;-36;-30;
7824;45.3858;5.8613;RCP8.5;H3;1135.82;2808.62;6.53;65;277;132;-4.12;5.66;-44;-30;
7825;45.3825;5.9633;RCP8.5;H3;846.55;3854.25;26.07;39;246;158;-32.31;17.4;-36;-31;
7826;45.3791;6.0653;RCP8.5;H3;778.44;3495.81;20.17;45;261;146;-26.33;14.37;-42;-31;
7827;45.3757;6.1673;RCP8.5;H3;902.79;2201.3;1.5;91;295;119;-16.89;0;-43;-34;
7828;45.3721;6.2693;RCP8.5;H3;847.9;3508.12;27.2;52;272;140;37.75;24.23;-29;-21;
7829;45.3685;6.3713;RCP8.5;H3;944.01;2163.79;2.1;92;302;112;38.89;0;-40;-23;
7830;45.3647;6.4732;RCP8.5;H3;663.16;2124.98;2.37;96;293;126;7.27;0;-43;-39;
7831;45.3609;6.5752;RCP8.5;H3;704.13;1780.21;0.9;110;306;121;1.35;0;-46;-35;
7832;45.357;6.6771;RCP8.5;H3;699.29;1612.19;0.07;120;320;121;-15.42;0;-43;-24;
7833;45.353;6.779;RCP8.5;H3;715.85;1168.87;0.17;150;338;107;-31.04;0;-35;-18;
7834;45.3489;6.8809;RCP8.5;H3;616.77;1149.48;0.2;152;337;107;15.52;0;-33;-19;
7835;45.3447;6.9828;RCP8.5;H3;544.32;1270.86;0;139;323;113;-65.95;0;-41;-27;
7836;45.3404;7.0847;RCP8.5;H3;546.73;1123.01;0;150;330;110;-100.24;0;-39;-25;
7899;45.4608;-1.0906;RCP8.5;H3;422.18;4675.42;28.7;21;221;179;-7.04;17.27;-12;-32;
7900;45.4639;-0.9884;RCP8.5;H3;414.04;4672.07;28.67;21;226;177;-14.58;16.97;-12;-27;
7901;45.4669;-0.8862;RCP8.5;H3;409.36;4681.18;32.07;22;220;177;-21.99;19.7;-12;-34;
7902;45.4698;-0.784;RCP8.5;H3;411.34;4661.76;32.3;22;224;175;-25.56;19.93;-13;-30;
7903;45.4726;-0.6818;RCP8.5;H3;413.17;4580.96;32.13;23;224;168;-31.52;19.56;-14;-34;
7904;45.4753;-0.5796;RCP8.5;H3;420.69;4573.04;32.77;23;226;172;-24.87;20.34;-14;-34;
7905;45.478;-0.4773;RCP8.5;H3;425.13;4568.89;33.17;23;224;170;-23.57;20.67;-14;-35;
7906;45.4805;-0.3751;RCP8.5;H3;427.36;4546.77;32.8;24;225;170;-23.7;20.57;-13;-34;
7907;45.4829;-0.2729;RCP8.5;H3;437.23;4510.3;32.53;24;225;169;-22.27;20.6;-14;-36;
7908;45.4853;-0.1706;RCP8.5;H3;420;4566.73;36.73;24;231;167;-22.16;21.83;-14;-35;
7909;45.4875;-0.0683;RCP8.5;H3;424.02;4512.99;34.53;24;226;169;-13.44;21.33;-15;-34;
7910;45.4897;0.0339;RCP8.5;H3;445.17;4489.37;35.1;25;232;165;-8.6;21.47;-15;-29;
7911;45.4917;0.1362;RCP8.5;H3;450.65;4441.5;33.9;25;232;166;-8.83;21.07;-15;-32;
7912;45.4937;0.2385;RCP8.5;H3;471.29;4418.73;33.53;25;229;166;-2.01;20.96;-16;-34;
7913;45.4956;0.3408;RCP8.5;H3;462.41;4435.76;33.27;25;225;166;-9.76;20.4;-16;-38;
7914;45.4974;0.4431;RCP8.5;H3;496.3;4491.05;35.03;25;231;167;-12.58;21.3;-16;-34;
7915;45.499;0.5454;RCP8.5;H3;495.64;4449.58;34.43;25;234;172;-18.31;21.1;-16;-31;
7916;45.5006;0.6477;RCP8.5;H3;522.97;4410.9;32.8;26;234;173;-20.55;20.77;-16;-28;
7917;45.5021;0.7501;RCP8.5;H3;527.69;4381.56;31.43;26;234;173;-20.78;20.2;-16;-28;
7918;45.5035;0.8524;RCP8.5;H3;533.71;4303.52;29.77;26;235;169;-26.74;20.14;-18;-28;
7919;45.5049;0.9547;RCP8.5;H3;541.37;4291.06;29.13;26;233;172;-21.16;19.5;-18;-30;
7920;45.5061;1.0571;RCP8.5;H3;546.44;4259.7;28;27;235;170;-21.53;19.07;-17;-29;
7921;45.5072;1.1594;RCP8.5;H3;565.14;4171.12;24.17;28;238;165;-15.28;17.04;-18;-28;
7922;45.5082;1.2618;RCP8.5;H3;575.08;4153.49;24.2;28;238;166;-18.04;17;-19;-30;
7923;45.5092;1.3641;RCP8.5;H3;584.04;4169.58;24.73;28;241;165;-9.23;17.23;-19;-25;
7924;45.51;1.4665;RCP8.5;H3;624.71;4111.36;24.13;28;243;165;-18.08;16.76;-20;-28;
7925;45.5108;1.5688;RCP8.5;H3;628.21;4094.12;23.27;28;244;165;-18.38;16.2;-20;-27;
7926;45.5114;1.6712;RCP8.5;H3;629.25;4101.79;23.47;28;242;170;-19.13;16.3;-20;-28;
7927;45.512;1.7735;RCP8.5;H3;676.46;3909.13;22.97;31;256;155;-34.62;15.6;-23;-23;
7928;45.5125;1.8759;RCP8.5;H3;733.05;3525.3;15.9;36;261;154;-39.53;12.4;-27;-30;
7929;45.5128;1.9783;RCP8.5;H3;694.51;3420.75;14.03;37;264;151;-22.92;11.23;-32;-31;
7930;45.5131;2.0806;RCP8.5;H3;686.12;3488.21;15.53;36;264;147;-21.05;12.13;-32;-30;
7931;45.5133;2.183;RCP8.5;H3;627.45;3638.53;18.63;35;265;149;-38.59;13.73;-28;-27;
7932;45.5134;2.2854;RCP8.5;H3;659.65;3647.66;19.03;35;266;149;-10.32;13.76;-28;-22;
7933;45.5134;2.3877;RCP8.5;H3;664.89;3603.6;18.07;36;266;149;-10.93;13.44;-28;-25;
7934;45.5133;2.4901;RCP8.5;H3;657.31;3567.99;17.23;37;266;151;-20.82;12.9;-27;-26;
7935;45.5131;2.5925;RCP8.5;H3;716.87;3467.7;13.9;40;258;153;-6.44;10.67;-30;-34;
7936;45.5128;2.6948;RCP8.5;H3;758.35;3182.69;9.17;46;264;149;-9.39;7.84;-34;-35;
7937;45.5125;2.7972;RCP8.5;H3;844.45;2794.95;3.1;55;274;144;0.99;3;-54;-37;
7938;45.512;2.8996;RCP8.5;H3;783.01;2900.28;5.77;49;271;139;-88.29;5.27;-50;-32;
7939;45.5114;3.0019;RCP8.5;H3;731.18;3334.78;11.8;41;258;145;-75.57;8.93;-40;-34;
7940;45.5108;3.1043;RCP8.5;H3;531.16;3454.2;11.53;39;263;150;0.84;8.83;-28;-30;
7941;45.51;3.2066;RCP8.5;H3;535.03;3897.89;24.43;33;255;154;38.77;15.53;-24;-31;
7942;45.5092;3.309;RCP8.5;H3;520.34;4035.65;27.53;31;254;156;38.22;16.43;-23;-30;
7943;45.5082;3.4113;RCP8.5;H3;668.68;3490.19;18.77;42;270;145;19.14;12.9;-27;-29;
7944;45.5072;3.5137;RCP8.5;H3;721.94;3138.64;11.2;49;274;141;18.5;8.93;-33;-29;
7945;45.5061;3.616;RCP8.5;H3;757.94;3059.82;8.67;46;274;138;36.3;7.24;-45;-27;
7946;45.5049;3.7184;RCP8.5;H3;605.47;3570.53;21.6;41;269;147;15.28;14.97;-29;-31;
7947;45.5036;3.8207;RCP8.5;H3;743;3153.12;11.7;47;273;141;9.76;9.63;-35;-31;
7948;45.5022;3.923;RCP8.5;H3;830.72;2955.83;7.7;52;272;136;54.91;6.67;-39;-29;
7949;45.5007;4.0254;RCP8.5;H3;671.91;3278.21;12.27;42;272;145;16.56;9.44;-34;-27;
7950;45.4991;4.1277;RCP8.5;H3;545.64;3988.53;25.43;32;245;156;35.01;16.6;-27;-37;
7951;45.4974;4.23;RCP8.5;H3;527.41;4066.78;29.63;33;259;152;36.49;18.6;-22;-26;
7952;45.4956;4.3323;RCP8.5;H3;533.66;3955.41;24.83;32;261;151;20.79;16.26;-27;-23;
7953;45.4937;4.4346;RCP8.5;H3;588.36;3865.52;19.97;34;261;149;15.07;13.5;-27;-22;
7954;45.4918;4.5369;RCP8.5;H3;581.18;4141.04;26.97;32;242;159;32.84;17.6;-24;-29;
7955;45.4897;4.6392;RCP8.5;H3;592.02;3935.99;21.17;35;251;161;28.67;14.74;-26;-23;
7956;45.4875;4.7414;RCP8.5;H3;581.6;4063.47;27.63;35;238;159;45.37;18.23;-22;-32;
7957;45.4853;4.8437;RCP8.5;H3;664.17;4173.17;34.2;35;243;157;31.91;20.77;-22;-29;
7958;45.483;4.946;RCP8.5;H3;670.58;4134.69;33.13;36;244;157;31.37;20.43;-22;-28;
7959;45.4805;5.0482;RCP8.5;H3;644.86;4064.38;30.8;36;254;154;-10.22;19.3;-24;-21;
7960;45.478;5.1504;RCP8.5;H3;654.54;3944.72;25.63;39;256;154;-23.81;16.9;-24;-20;
7961;45.4754;5.2527;RCP8.5;H3;675.06;3824.42;22.53;41;257;153;-24.92;15.63;-25;-23;
7962;45.4727;5.3549;RCP8.5;H3;712.59;3821.07;21.8;39;257;152;-4.63;14.83;-29;-27;
7963;45.4698;5.4571;RCP8.5;H3;710.37;3833.09;21.9;39;257;152;-4.4;14.7;-28;-27;
7964;45.4669;5.5593;RCP8.5;H3;695.92;3788.42;21.23;40;257;151;-6.93;14.23;-27;-30;
7965;45.4639;5.6615;RCP8.5;H3;677.35;3807.87;21.97;42;259;153;-26.07;14.77;-25;-26;
7966;45.4609;5.7637;RCP8.5;H3;832.17;3571.76;20.77;49;264;150;-59.83;14.3;-26;-25;
7967;45.4577;5.8658;RCP8.5;H3;987.96;3023.79;9.57;56;271;134;-26.55;7.6;-48;-26;
7968;45.4544;5.968;RCP8.5;H3;852.77;3561.94;20.37;44;264;148;-68.66;14;-36;-20;
7969;45.451;6.0701;RCP8.5;H3;641.05;4057.67;30.53;36;245;151;-47.69;19.06;-33;-32;
7970;45.4476;6.1723;RCP8.5;H3;803.64;3474.32;17.7;48;268;149;-6.96;13.7;-32;-26;
7971;45.444;6.2744;RCP8.5;H3;905.2;3576.22;26.43;48;267;144;85.27;23.86;-34;-24;
7972;45.4404;6.3765;RCP8.5;H3;1021.46;1967.33;1.1;100;300;118;52.04;0;-47;-34;
7973;45.4366;6.4786;RCP8.5;H3;854;2541.71;2.17;77;281;126;2.86;2.14;-43;-31;
7974;45.4328;6.5807;RCP8.5;H3;597.75;2818.17;13.23;72;283;137;16.14;13.16;-37;-31;
7975;45.4288;6.6827;RCP8.5;H3;622.7;2478.85;3.03;83;295;131;14.02;0;-39;-30;
7976;45.4248;6.7848;RCP8.5;H3;714.43;1351.5;0.2;141;334;111;-13.2;0;-34;-17;
7977;45.4207;6.8868;RCP8.5;H3;620.61;1107.95;0.17;154;338;106;15.88;0;-33;-18;
7978;45.4165;6.9888;RCP8.5;H3;565.88;1323.29;0.13;144;333;112;-28.12;0;-33;-20;
7979;45.4122;7.0908;RCP8.5;H3;557.95;1129.09;0.03;152;333;110;-76.24;0;-38;-22;
8042;45.5327;-1.095;RCP8.5;H3;421.57;4681.78;28.7;21;221;179;-7.02;17.17;-12;-32;
8043;45.5358;-0.9927;RCP8.5;H3;422.32;4680.35;30.6;22;217;179;-7.8;18.23;-12;-36;
8044;45.5388;-0.8904;RCP8.5;H3;412.81;4677.54;32.6;22;224;174;-20.24;20.1;-12;-28;
8045;45.5417;-0.7881;RCP8.5;H3;416.13;4578.21;32.5;23;228;172;-26.14;20;-14;-32;
8046;45.5445;-0.6857;RCP8.5;H3;415.17;4586.81;32.73;23;227;172;-26.08;20.1;-13;-33;
8047;45.5473;-0.5834;RCP8.5;H3;418.86;4585.7;32.9;23;225;171;-23.63;20.27;-14;-33;
8048;45.5499;-0.481;RCP8.5;H3;428.39;4546.37;32.63;24;223;169;-21.4;20.26;-13;-34;
8049;45.5524;-0.3786;RCP8.5;H3;428.58;4544.52;32.63;24;223;169;-21.4;20.33;-13;-34;
8050;45.5549;-0.2763;RCP8.5;H3;411.91;4565.3;35.43;24;227;173;-16.85;21.2;-14;-34;
8051;45.5572;-0.1739;RCP8.5;H3;424.94;4499.23;33.83;24;225;172;-13.66;20.76;-15;-35;
8052;45.5595;-0.0715;RCP8.5;H3;424.99;4503.59;34.47;24;226;169;-13.5;21.54;-15;-34;
8053;45.5616;0.0309;RCP8.5;H3;432.3;4505.2;34.5;24;223;168;-6.03;21.43;-15;-36;
8054;45.5637;0.1334;RCP8.5;H3;464.24;4474.98;35.07;25;229;168;-2;21.67;-15;-34;
8055;45.5656;0.2358;RCP8.5;H3;472.04;4411.99;33.33;25;229;166;-2.19;20.83;-16;-34;
8056;45.5675;0.3382;RCP8.5;H3;468.16;4389.4;32.17;25;227;165;-9.97;20.17;-17;-38;
8057;45.5693;0.4407;RCP8.5;H3;463.87;4424.4;33.07;25;225;165;-9.74;20.3;-16;-38;
8058;45.571;0.5431;RCP8.5;H3;488.49;4465.76;34.9;25;231;171;-20.98;21.33;-16;-36;
8059;45.5726;0.6455;RCP8.5;H3;523.99;4377.84;31.47;26;232;170;-24.25;20.07;-16;-30;
8060;45.5741;0.748;RCP8.5;H3;532.88;4321.12;29.63;26;237;172;-24.67;19.5;-17;-26;
8061;45.5755;0.8505;RCP8.5;H3;543.23;4237.32;27.37;27;235;170;-27.79;18.9;-18;-29;
8062;45.5768;0.9529;RCP8.5;H3;549.43;4195.66;25.43;27;238;170;-28.59;17.63;-18;-27;
8063;45.578;1.0554;RCP8.5;H3;556.9;4146.35;23.03;27;238;167;-29.36;16.23;-19;-28;
8064;45.5792;1.1579;RCP8.5;H3;556.2;4178.21;24.83;28;237;167;-35.79;17.03;-18;-28;
8065;45.5802;1.2604;RCP8.5;H3;567.64;4103.06;22.4;28;239;167;-37.44;15.9;-20;-27;
8066;45.5811;1.3628;RCP8.5;H3;584.5;4087.45;21.77;28;238;165;-25.81;15.44;-20;-28;
8067;45.582;1.4653;RCP8.5;H3;591.4;4063.82;20.77;29;244;168;-19.71;14.67;-19;-22;
8068;45.5827;1.5678;RCP8.5;H3;600.28;4028.34;19.73;29;240;168;-15.6;14.66;-20;-27;
8069;45.5834;1.6703;RCP8.5;H3;662.58;3982.93;21.53;30;250;166;-19.82;14.93;-22;-24;
8070;45.584;1.7728;RCP8.5;H3;681.63;3879.04;22.17;32;258;154;-35.02;15.07;-23;-24;
8071;45.5844;1.8753;RCP8.5;H3;721.45;3601.38;16.97;35;260;154;-38.31;12.84;-27;-28;
8072;45.5848;1.9778;RCP8.5;H3;697.98;3446.73;13.93;36;262;152;-21.38;10.8;-33;-29;
8073;45.5851;2.0803;RCP8.5;H3;684.41;3344.35;11.9;39;265;151;-51.23;10.03;-32;-30;
8074;45.5853;2.1828;RCP8.5;H3;665.14;3481.98;14.63;37;265;149;-48.27;11.6;-30;-29;
8075;45.5854;2.2853;RCP8.5;H3;653.89;3613.02;17.5;35;263;148;-27;12.93;-29;-30;
8076;45.5854;2.3878;RCP8.5;H3;667.24;3511.32;15.5;37;263;145;-28.22;12.07;-30;-31;
8077;45.5853;2.4903;RCP8.5;H3;677.32;3603.91;16.9;37;260;151;-32.48;12.37;-28;-27;
8078;45.5851;2.5928;RCP8.5;H3;694.04;3454.87;13.43;40;259;150;-36.47;10.23;-29;-33;
8079;45.5848;2.6953;RCP8.5;H3;736.41;3170.85;8.87;46;268;145;-40.78;7.6;-33;-35;
8080;45.5844;2.7978;RCP8.5;H3;699.51;2809.54;2.97;52;275;139;-44.6;2.77;-51;-34;
8081;45.584;2.9003;RCP8.5;H3;655.36;3009.27;4.9;46;269;146;-59.98;4.33;-42;-32;
8082;45.5834;3.0028;RCP8.5;H3;584.54;3501.57;12.2;35;253;149;-58.85;9.47;-38;-32;
8083;45.5827;3.1053;RCP8.5;H3;503.13;3787.82;18.6;34;257;154;3.61;12.77;-25;-31;
8084;45.582;3.2078;RCP8.5;H3;530.01;3944.92;25.73;32;255;155;38.52;16.03;-24;-30;
8085;45.5811;3.3103;RCP8.5;H3;534.66;3901.86;24.53;32;255;154;38.74;15.6;-25;-31;
