#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h29 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : RÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;
#-----------------------------------------------------------------------------
5264;44.0389;7.1754;REF;REF;3;17.26;21.29;
5265;44.0344;7.2749;REF;REF;3;16.99;20.95;
5266;44.0299;7.3744;REF;REF;3;14.69;18.05;
5267;44.0252;7.4739;REF;REF;3;14.19;17.36;
5268;44.0205;7.5733;REF;REF;3;18.05;20.8;
5269;44.0156;7.6728;REF;REF;3;15.88;19.6;
5322;44.1573;-1.3116;REF;REF;3;19.97;23.74;
5323;44.1606;-1.2118;REF;REF;3;19.81;23.53;
5324;44.1638;-1.112;REF;REF;3;19.89;25.24;
5325;44.1669;-1.0122;REF;REF;3;19.78;25.08;
5326;44.1699;-0.9123;REF;REF;3;19.66;24.93;
5327;44.1728;-0.8125;REF;REF;3;19.69;24.97;
5328;44.1756;-0.7126;REF;REF;3;19.64;24.9;
5329;44.1784;-0.6127;REF;REF;3;19.84;25.26;
5330;44.181;-0.5128;REF;REF;3;19.78;25.16;
5331;44.1836;-0.4129;REF;REF;3;19.76;25.13;
5332;44.1861;-0.313;REF;REF;3;19.69;25.03;
5333;44.1885;-0.2131;REF;REF;3;19.61;24.92;
5334;44.1907;-0.1132;REF;REF;3;19.84;24.95;
5335;44.1929;-0.0133;REF;REF;3;19.88;25.02;
5336;44.195;0.0867;REF;REF;3;19.9;25.05;
5337;44.1971;0.1866;REF;REF;3;19.9;25.05;
5338;44.199;0.2866;REF;REF;3;20.54;25.56;
5339;44.2008;0.3865;REF;REF;3;20.39;25.32;
5340;44.2025;0.4865;REF;REF;3;20.45;25.43;
5341;44.2042;0.5865;REF;REF;3;20.51;25.54;
5342;44.2058;0.6864;REF;REF;3;20.64;25.21;
5343;44.2072;0.7864;REF;REF;3;20.58;25.1;
5344;44.2086;0.8864;REF;REF;3;20.4;24.83;
5345;44.2099;0.9864;REF;REF;3;20.73;25.61;
5346;44.2111;1.0864;REF;REF;3;20.79;25.71;
5347;44.2122;1.1864;REF;REF;3;20.67;25.53;
5348;44.2132;1.2864;REF;REF;3;20.64;25.49;
5349;44.2141;1.3864;REF;REF;3;20.68;25.55;
5350;44.2149;1.4864;REF;REF;3;20.52;25.32;
5351;44.2156;1.5864;REF;REF;3;20.63;25.47;
5352;44.2163;1.6864;REF;REF;3;20.2;25.32;
5353;44.2168;1.7865;REF;REF;3;20.06;25.16;
5354;44.2173;1.8865;REF;REF;3;19.85;24.84;
5355;44.2177;1.9865;REF;REF;3;19.57;24.63;
5356;44.2179;2.0865;REF;REF;3;19.36;24.25;
5357;44.2181;2.1865;REF;REF;3;19.42;24.18;
5358;44.2182;2.2866;REF;REF;3;19.51;24.31;
5359;44.2182;2.3866;REF;REF;3;18.91;23.44;
5360;44.2181;2.4866;REF;REF;3;18.88;23.4;
5361;44.2179;2.5866;REF;REF;3;18.2;22.44;
5362;44.2177;2.6866;REF;REF;3;17.84;22.2;
5363;44.2173;2.7867;REF;REF;3;17.48;21.72;
5364;44.2168;2.8867;REF;REF;3;16.92;20.96;
5365;44.2163;2.9867;REF;REF;3;17.76;22.08;
5366;44.2157;3.0867;REF;REF;3;18.82;23.53;
5367;44.2149;3.1867;REF;REF;3;18.41;22.59;
5368;44.2141;3.2867;REF;REF;3;17.56;22.59;
5369;44.2132;3.3867;REF;REF;3;16.92;21.59;
5370;44.2122;3.4867;REF;REF;3;16.28;20.58;
5371;44.2111;3.5867;REF;REF;3;17.04;21.77;
5372;44.2099;3.6867;REF;REF;3;18.9;23.78;
5373;44.2086;3.7867;REF;REF;3;20.07;25.19;
5374;44.2072;3.8867;REF;REF;3;19.95;25.08;
5375;44.2058;3.9867;REF;REF;3;21.22;26.22;
5376;44.2042;4.0867;REF;REF;3;21.74;27.07;
5377;44.2026;4.1866;REF;REF;3;22.74;27.74;
5378;44.2008;4.2866;REF;REF;3;22.17;27.11;
5379;44.199;4.3866;REF;REF;3;21.99;26.89;
5380;44.1971;4.4865;REF;REF;3;22.72;27.87;
5381;44.1951;4.5865;REF;REF;3;22.77;27.95;
5382;44.193;4.6864;REF;REF;3;23.18;28.18;
5383;44.1908;4.7863;REF;REF;3;23.15;28.27;
5384;44.1885;4.8862;REF;REF;3;23.09;28.19;
5385;44.1861;4.9862;REF;REF;3;22.63;28.21;
5386;44.1836;5.0861;REF;REF;3;21.45;26.81;
5387;44.1811;5.186;REF;REF;3;19.25;25.09;
5388;44.1784;5.2858;REF;REF;3;16.54;21.37;
5389;44.1757;5.3857;REF;REF;3;18.23;23.63;
5390;44.1728;5.4856;REF;REF;3;17.08;21.92;
5391;44.1699;5.5854;REF;REF;3;17.01;21.55;
5392;44.1669;5.6853;REF;REF;3;17.34;22.05;
5393;44.1638;5.7851;REF;REF;3;18.24;23.5;
5394;44.1606;5.885;REF;REF;3;19.62;24.89;
5395;44.1573;5.9848;REF;REF;3;21.18;26.25;
5396;44.1539;6.0846;REF;REF;3;18.54;24.76;
5397;44.1504;6.1844;REF;REF;3;18;24.01;
5398;44.1469;6.2841;REF;REF;3;18.85;25.97;
5399;44.1432;6.3839;REF;REF;3;16.32;22.54;
5400;44.1395;6.4836;REF;REF;3;13.85;18.65;
5401;44.1356;6.5834;REF;REF;3;13.99;18.86;
5402;44.1317;6.6831;REF;REF;3;10.77;13.91;
5403;44.1277;6.7828;REF;REF;3;15.66;19.32;
5404;44.1236;6.8825;REF;REF;3;15.67;19.34;
5405;44.1194;6.9822;REF;REF;3;13.09;15.89;
5406;44.1151;7.0819;REF;REF;3;16.26;20.04;
5407;44.1107;7.1815;REF;REF;3;12.03;14.52;
5408;44.1062;7.2811;REF;REF;3;12.79;15.5;
5409;44.1017;7.3808;REF;REF;3;9.59;11.46;
5410;44.097;7.4804;REF;REF;3;11.09;13.31;
5411;44.0922;7.58;REF;REF;3;16.8;20.71;
5412;44.0874;7.6795;REF;REF;3;14.99;18.48;
5465;44.2291;-1.3163;REF;REF;3;20.09;23.89;
5466;44.2324;-1.2163;REF;REF;3;19.95;23.71;
5467;44.2356;-1.1164;REF;REF;3;20.02;25.42;
5468;44.2387;-1.0164;REF;REF;3;19.85;25.18;
5469;44.2418;-0.9164;REF;REF;3;19.75;25.04;
5470;44.2447;-0.8165;REF;REF;3;19.77;25.07;
5471;44.2475;-0.7165;REF;REF;3;19.7;24.97;
5472;44.2503;-0.6165;REF;REF;3;19.58;24.81;
5473;44.2529;-0.5165;REF;REF;3;19.92;25.37;
5474;44.2555;-0.4164;REF;REF;3;19.83;25.24;
5475;44.258;-0.3164;REF;REF;3;19.77;25.14;
5476;44.2603;-0.2164;REF;REF;3;19.78;25.17;
5477;44.2626;-0.1163;REF;REF;3;19.89;24.97;
5478;44.2648;-0.0163;REF;REF;3;19.92;25.09;
5479;44.2669;0.0838;REF;REF;3;20.11;25.4;
5480;44.269;0.1839;REF;REF;3;19.94;25.11;
5481;44.2709;0.284;REF;REF;3;20.49;25.5;
5482;44.2727;0.384;REF;REF;3;20.74;25.35;
5483;44.2745;0.4841;REF;REF;3;20.51;24.99;
5484;44.2761;0.5842;REF;REF;3;20.42;24.85;
5485;44.2777;0.6843;REF;REF;3;20.31;24.69;
5486;44.2791;0.7844;REF;REF;3;20.25;24.6;
5487;44.2805;0.8846;REF;REF;3;20.29;24.66;
5488;44.2818;0.9847;REF;REF;3;20.42;25.19;
5489;44.283;1.0848;REF;REF;3;20.4;25.16;
5490;44.2841;1.1849;REF;REF;3;20.6;25.44;
5491;44.2851;1.2851;REF;REF;3;20.59;25.71;
5492;44.286;1.3852;REF;REF;3;20.49;25.57;
5493;44.2868;1.4853;REF;REF;3;20.46;25.53;
5494;44.2876;1.5855;REF;REF;3;20.28;25.3;
5495;44.2882;1.6856;REF;REF;3;20.06;25.16;
5496;44.2888;1.7857;REF;REF;3;19.75;24.65;
5497;44.2892;1.8859;REF;REF;3;19.51;24.52;
5498;44.2896;1.986;REF;REF;3;19.63;24.76;
5499;44.2899;2.0862;REF;REF;3;18.91;23.42;
5500;44.2901;2.1863;REF;REF;3;18.65;23.08;
5501;44.2901;2.2865;REF;REF;3;18.47;22.82;
5502;44.2901;2.3866;REF;REF;3;18.27;22.53;
5503;44.2901;2.4868;REF;REF;3;18.04;22.2;
5504;44.2899;2.5869;REF;REF;3;18.37;22.69;
5505;44.2896;2.6871;REF;REF;3;17.82;21.9;
5506;44.2892;2.7872;REF;REF;3;17.72;22.02;
5507;44.2888;2.8874;REF;REF;3;17.27;21.45;
5508;44.2882;2.9875;REF;REF;3;17.24;21.41;
5509;44.2876;3.0877;REF;REF;3;17.68;22.16;
5510;44.2869;3.1878;REF;REF;3;17.66;22.74;
5511;44.286;3.2879;REF;REF;3;17.61;22.6;
5512;44.2851;3.3881;REF;REF;3;16.84;21.45;
5513;44.2841;3.4882;REF;REF;3;16.36;20.71;
5514;44.283;3.5883;REF;REF;3;17.15;21.95;
5515;44.2818;3.6885;REF;REF;3;17;21.93;
5516;44.2805;3.7886;REF;REF;3;17.36;21.96;
5517;44.2792;3.8887;REF;REF;3;19.83;24.95;
5518;44.2777;3.9888;REF;REF;3;20.95;25.79;
5519;44.2761;4.0889;REF;REF;3;21.63;26.88;
5520;44.2745;4.189;REF;REF;3;22.11;27.5;
5521;44.2727;4.2891;REF;REF;3;22.63;27.74;
5522;44.2709;4.3892;REF;REF;3;22.3;27.28;
5523;44.269;4.4892;REF;REF;3;22.29;27.27;
5524;44.267;4.5893;REF;REF;3;22.84;28.03;
5525;44.2649;4.6894;REF;REF;3;23.33;28.52;
5526;44.2627;4.7894;REF;REF;3;22.92;27.95;
5527;44.2604;4.8895;REF;REF;3;22.71;27.72;
5528;44.258;4.9895;REF;REF;3;22.43;27.97;
5529;44.2555;5.0896;REF;REF;3;21.97;27.49;
5530;44.253;5.1896;REF;REF;3;21.42;27.04;
5531;44.2503;5.2896;REF;REF;3;19.88;25.36;
5532;44.2476;5.3896;REF;REF;3;17.56;22.83;
5533;44.2447;5.4896;REF;REF;3;17.6;22.9;
5534;44.2418;5.5896;REF;REF;3;17.28;22.31;
5535;44.2388;5.6896;REF;REF;3;17.8;24.14;
5536;44.2357;5.7895;REF;REF;3;17.56;23.73;
5537;44.2325;5.8895;REF;REF;3;20.56;26.67;
5538;44.2292;5.9894;REF;REF;3;18.67;25.01;
5539;44.2258;6.0893;REF;REF;3;16.76;22.54;
5540;44.2223;6.1892;REF;REF;3;15.23;20.26;
5541;44.2187;6.2892;REF;REF;3;16.15;22.25;
5542;44.2151;6.389;REF;REF;3;16.46;22.77;
5543;44.2113;6.4889;REF;REF;3;13.3;17.74;
5544;44.2075;6.5888;REF;REF;3;12.35;16.26;
5545;44.2035;6.6886;REF;REF;3;11.33;14.71;
5546;44.1995;6.7885;REF;REF;3;11.92;14.36;
5547;44.1954;6.8883;REF;REF;3;11.9;14.35;
5548;44.1912;6.9881;REF;REF;3;13.6;16.56;
5549;44.1869;7.0879;REF;REF;3;13.6;16.57;
5550;44.1825;7.1877;REF;REF;3;10.04;12.03;
5551;44.178;7.2874;REF;REF;3;9.87;11.82;
5552;44.1734;7.3872;REF;REF;3;12.56;15.2;
5553;44.1688;7.4869;REF;REF;3;12.31;14.89;
5554;44.164;7.5866;REF;REF;3;14.06;17.2;
5555;44.1592;7.6863;REF;REF;3;12.12;14.63;
5609;44.3043;-1.2209;REF;REF;3;19.88;23.62;
5610;44.3075;-1.1208;REF;REF;3;19.84;23.57;
5611;44.3106;-1.0207;REF;REF;3;19.9;25.26;
5612;44.3136;-0.9206;REF;REF;3;19.81;25.12;
5613;44.3166;-0.8205;REF;REF;3;19.82;25.14;
5614;44.3194;-0.7204;REF;REF;3;19.83;25.16;
5615;44.3222;-0.6202;REF;REF;3;19.72;25.01;
5616;44.3248;-0.5201;REF;REF;3;19.66;24.92;
5617;44.3274;-0.4199;REF;REF;3;19.9;25.34;
5618;44.3299;-0.3198;REF;REF;3;19.91;25.37;
5619;44.3322;-0.2196;REF;REF;3;19.95;25.42;
5620;44.3345;-0.1194;REF;REF;3;19.85;24.9;
5621;44.3367;-0.0193;REF;REF;3;19.88;25.01;
5622;44.3389;0.0809;REF;REF;3;20.15;25.47;
5623;44.3409;0.1811;REF;REF;3;20.09;25.38;
5624;44.3428;0.2813;REF;REF;3;20.66;25.82;
5625;44.3446;0.3816;REF;REF;3;20.85;25.75;
5626;44.3464;0.4818;REF;REF;3;20.74;25.57;
5627;44.348;0.582;REF;REF;3;20.48;24.94;
5628;44.3496;0.6822;REF;REF;3;20.26;24.62;
5629;44.3511;0.7825;REF;REF;3;20.42;24.86;
5630;44.3524;0.8827;REF;REF;3;20.3;24.69;
5631;44.3537;0.9829;REF;REF;3;20.08;24.36;
5632;44.3549;1.0832;REF;REF;3;20.21;24.9;
5633;44.356;1.1835;REF;REF;3;20.45;25.52;
5634;44.357;1.2837;REF;REF;3;20.4;25.46;
5635;44.3579;1.384;REF;REF;3;20.22;25.22;
5636;44.3588;1.4842;REF;REF;3;20.3;25.32;
5637;44.3595;1.5845;REF;REF;3;20.21;25.21;
5638;44.3602;1.6848;REF;REF;3;20.04;25;
5639;44.3607;1.785;REF;REF;3;19.71;24.39;
5640;44.3612;1.8853;REF;REF;3;19.58;24.16;
5641;44.3615;1.9856;REF;REF;3;19.63;24.76;
5642;44.3618;2.0859;REF;REF;3;19.1;23.77;
5643;44.362;2.1861;REF;REF;3;19.17;23.81;
5644;44.3621;2.2864;REF;REF;3;18.79;23.27;
5645;44.3621;2.3867;REF;REF;3;18.73;23.19;
5646;44.362;2.487;REF;REF;3;18.78;23.27;
5647;44.3618;2.5873;REF;REF;3;18.81;23.31;
5648;44.3615;2.6875;REF;REF;3;18.28;22.54;
5649;44.3612;2.7878;REF;REF;3;17.63;21.62;
5650;44.3607;2.8881;REF;REF;3;17.94;22.06;
5651;44.3602;2.9884;REF;REF;3;18.41;23.3;
5652;44.3595;3.0886;REF;REF;3;17.74;22.26;
5653;44.3588;3.1889;REF;REF;3;17.37;22.29;
5654;44.358;3.2892;REF;REF;3;17.43;22.38;
5655;44.357;3.3894;REF;REF;3;17.62;22.6;
5656;44.356;3.4897;REF;REF;3;17.66;22.75;
5657;44.3549;3.5899;REF;REF;3;17.96;23.27;
5658;44.3537;3.6902;REF;REF;3;16.6;21.31;
5659;44.3525;3.7904;REF;REF;3;15.01;18.99;
5660;44.3511;3.8907;REF;REF;3;16.4;20.61;
5661;44.3496;3.9909;REF;REF;3;20.62;25.31;
5662;44.3481;4.0911;REF;REF;3;21.15;25.95;
5663;44.3464;4.1914;REF;REF;3;22.04;27.14;
5664;44.3447;4.2916;REF;REF;3;21.87;26.77;
5665;44.3428;4.3918;REF;REF;3;21.77;26.63;
5666;44.3409;4.492;REF;REF;3;21.65;26.45;
5667;44.3389;4.5922;REF;REF;3;21.86;26.5;
5668;44.3368;4.6924;REF;REF;3;23.1;28.22;
5669;44.3346;4.7926;REF;REF;3;22.67;27.67;
5670;44.3323;4.8927;REF;REF;3;22.63;27.62;
5671;44.3299;4.9929;REF;REF;3;21.78;26.61;
5672;44.3274;5.0931;REF;REF;3;22.22;27.99;
5673;44.3248;5.1932;REF;REF;3;19.71;25.17;
5674;44.3222;5.2934;REF;REF;3;20.07;25.57;
5675;44.3194;5.3935;REF;REF;3;18.58;23.97;
5676;44.3166;5.4936;REF;REF;3;17.61;22.92;
5677;44.3137;5.5937;REF;REF;3;17.18;22.1;
5678;44.3106;5.6938;REF;REF;3;17.9;24.3;
5679;44.3075;5.7939;REF;REF;3;19.45;25.76;
5680;44.3043;5.894;REF;REF;3;20.25;26.39;
5681;44.301;5.9941;REF;REF;3;19.22;25.51;
5682;44.2976;6.0941;REF;REF;3;16.8;22.59;
5683;44.2941;6.1942;REF;REF;3;14.35;18.97;
5684;44.2906;6.2942;REF;REF;3;15.06;20.5;
5685;44.2869;6.3942;REF;REF;3;14.94;20.35;
5686;44.2831;6.4942;REF;REF;3;10.6;13.68;
5687;44.2793;6.5942;REF;REF;3;11.35;14.74;
5688;44.2754;6.6942;REF;REF;3;9.66;12.45;
5689;44.2713;6.7941;REF;REF;3;9.58;11.47;
5690;44.2672;6.8941;REF;REF;3;13.06;15.87;
5691;44.263;6.994;REF;REF;3;9.79;11.75;
5692;44.2587;7.0939;REF;REF;3;11.98;14.47;
5752;44.3761;-1.2254;REF;REF;3;19.89;23.63;
5753;44.3793;-1.1252;REF;REF;3;19.87;23.61;
5754;44.3825;-1.025;REF;REF;3;19.91;25.27;
5755;44.3855;-0.9248;REF;REF;3;19.87;25.21;
5756;44.3884;-0.8245;REF;REF;3;19.88;25.23;
5757;44.3913;-0.7243;REF;REF;3;19.88;25.23;
5758;44.394;-0.624;REF;REF;3;19.78;25.09;
5759;44.3967;-0.5237;REF;REF;3;19.77;24.99;
5760;44.3993;-0.4235;REF;REF;3;19.79;25.02;
5761;44.4018;-0.3232;REF;REF;3;19.77;24.99;
5762;44.4041;-0.2229;REF;REF;3;19.98;25.11;
5763;44.4064;-0.1226;REF;REF;3;19.9;24.98;
5764;44.4087;-0.0223;REF;REF;3;19.87;24.92;
5765;44.4108;0.0781;REF;REF;3;20.17;25.5;
5766;44.4128;0.1784;REF;REF;3;20.5;25.5;
5767;44.4147;0.2787;REF;REF;3;20.69;25.82;
5768;44.4166;0.3791;REF;REF;3;20.37;25.15;
5769;44.4183;0.4794;REF;REF;3;20.5;25.37;
5770;44.42;0.5798;REF;REF;3;20.81;25.7;
5771;44.4215;0.6801;REF;REF;3;20.74;25.58;
5772;44.423;0.7805;REF;REF;3;20.58;25.31;
5773;44.4244;0.8808;REF;REF;3;20.54;25.26;
5774;44.4257;0.9812;REF;REF;3;20.25;24.79;
5775;44.4268;1.0816;REF;REF;3;20.44;25.52;
5776;44.428;1.182;REF;REF;3;20.54;25.64;
5777;44.429;1.2824;REF;REF;3;20.27;25.29;
5778;44.4299;1.3828;REF;REF;3;20.4;25.46;
5779;44.4307;1.4831;REF;REF;3;20.62;25.75;
5780;44.4314;1.5835;REF;REF;3;20.32;25.35;
5781;44.4321;1.6839;REF;REF;3;20.22;25.22;
5782;44.4326;1.7843;REF;REF;3;20.16;25.14;
5783;44.4331;1.8847;REF;REF;3;19.82;25.1;
5784;44.4335;1.9851;REF;REF;3;19.54;24.58;
5785;44.4337;2.0855;REF;REF;3;19.27;24.06;
5786;44.4339;2.186;REF;REF;3;19.32;24.02;
5787;44.434;2.2864;REF;REF;3;19.21;23.86;
5788;44.434;2.3868;REF;REF;3;18.84;23.27;
5789;44.4339;2.4872;REF;REF;3;18.75;23.13;
5790;44.4337;2.5876;REF;REF;3;18.84;23.34;
5791;44.4335;2.688;REF;REF;3;18.73;23.2;
5792;44.4331;2.7884;REF;REF;3;18.76;23.24;
5793;44.4326;2.8888;REF;REF;3;18.54;22.91;
5794;44.4321;2.9892;REF;REF;3;18.34;23.59;
5795;44.4315;3.0896;REF;REF;3;18.15;23.25;
5796;44.4307;3.19;REF;REF;3;18.29;24.08;
5797;44.4299;3.2904;REF;REF;3;17.55;22.57;
5798;44.429;3.3908;REF;REF;3;17.2;22.01;
5799;44.428;3.4911;REF;REF;3;16.46;20.86;
5800;44.4269;3.5915;REF;REF;3;15.34;19.44;
5801;44.4257;3.6919;REF;REF;3;13.49;16.59;
5802;44.4244;3.7923;REF;REF;3;13.47;16.56;
5803;44.423;3.8926;REF;REF;3;16.24;20.39;
5804;44.4215;3.993;REF;REF;3;19.62;24;
5805;44.42;4.0934;REF;REF;3;21.12;25.91;
5806;44.4183;4.1937;REF;REF;3;22.03;27.12;
5807;44.4166;4.2941;REF;REF;3;22.1;27.11;
5808;44.4147;4.3944;REF;REF;3;22.14;27.17;
5809;44.4128;4.4947;REF;REF;3;20.87;25.44;
5810;44.4108;4.5951;REF;REF;3;21.31;25.92;
5811;44.4087;4.6954;REF;REF;3;23.03;28.13;
5812;44.4065;4.7957;REF;REF;3;22.45;27.39;
5813;44.4042;4.896;REF;REF;3;22.3;27.21;
5814;44.4018;4.9963;REF;REF;3;22.57;28.3;
5815;44.3993;5.0966;REF;REF;3;20.42;25.93;
5816;44.3967;5.1969;REF;REF;3;20.99;26.55;
5817;44.3941;5.2971;REF;REF;3;19.34;24.77;
5818;44.3913;5.3974;REF;REF;3;18.5;23.89;
5819;44.3885;5.4976;REF;REF;3;18.8;25.16;
5820;44.3855;5.5979;REF;REF;3;17.79;24.11;
5821;44.3825;5.6981;REF;REF;3;18.24;24.68;
5822;44.3794;5.7983;REF;REF;3;18.49;24.88;
5823;44.3762;5.8985;REF;REF;3;19.36;25.56;
5824;44.3729;5.9987;REF;REF;3;18.38;24.76;
5825;44.3695;6.0989;REF;REF;3;16.26;21.84;
5826;44.366;6.1991;REF;REF;3;16.11;21.61;
5827;44.3624;6.2992;REF;REF;3;15.91;21.65;
5828;44.3587;6.3994;REF;REF;3;13.49;18.14;
5829;44.355;6.4995;REF;REF;3;11.89;15.68;
5830;44.3511;6.5996;REF;REF;3;13.17;17.64;
5831;44.3472;6.6997;REF;REF;3;11.8;15.54;
5832;44.3431;6.7998;REF;REF;3;8.9;11.42;
5833;44.339;6.8999;REF;REF;3;9.71;11.64;
5834;44.3348;7;REF;REF;3;11.81;14.26;
5895;44.448;-1.23;REF;REF;3;19.91;23.66;
5896;44.4512;-1.1296;REF;REF;3;19.9;23.66;
5897;44.4543;-1.0293;REF;REF;3;19.98;25.37;
5898;44.4574;-0.9289;REF;REF;3;19.98;25.27;
5899;44.4603;-0.8286;REF;REF;3;20.02;25.33;
5900;44.4632;-0.7282;REF;REF;3;19.89;25.15;
5901;44.4659;-0.6278;REF;REF;3;19.76;24.98;
5902;44.4686;-0.5274;REF;REF;3;19.82;25.05;
5903;44.4712;-0.427;REF;REF;3;19.99;25.29;
5904;44.4737;-0.3266;REF;REF;3;20.21;25.45;
5905;44.4761;-0.2262;REF;REF;3;20.06;24.88;
5906;44.4784;-0.1257;REF;REF;3;20.15;25.02;
5907;44.4806;-0.0253;REF;REF;3;20.16;25.03;
5908;44.4827;0.0752;REF;REF;3;20.6;25.67;
5909;44.4847;0.1756;REF;REF;3;20.73;25.89;
5910;44.4866;0.2761;REF;REF;3;20.53;25.42;
5911;44.4885;0.3766;REF;REF;3;20.35;25.12;
5912;44.4902;0.477;REF;REF;3;20.28;24.99;
5913;44.4919;0.5775;REF;REF;3;20.36;25.14;
5914;44.4934;0.678;REF;REF;3;20.28;25.02;
5915;44.4949;0.7785;REF;REF;3;20.41;25.23;
5916;44.4963;0.879;REF;REF;3;20.29;25.03;
5917;44.4976;0.9795;REF;REF;3;20.52;25.22;
5918;44.4988;1.08;REF;REF;3;20.67;25.95;
5919;44.4999;1.1805;REF;REF;3;20.68;25.95;
5920;44.5009;1.281;REF;REF;3;20.1;25.17;
5921;44.5018;1.3815;REF;REF;3;20.42;25.57;
5922;44.5026;1.4821;REF;REF;3;20.29;25.52;
5923;44.5034;1.5826;REF;REF;3;20.24;25.44;
5924;44.504;1.6831;REF;REF;3;20.24;25.45;
5925;44.5046;1.7836;REF;REF;3;20.06;25.2;
5926;44.505;1.8842;REF;REF;3;20.07;25.23;
5927;44.5054;1.9847;REF;REF;3;20.03;25.18;
5928;44.5057;2.0852;REF;REF;3;19.84;24.87;
5929;44.5059;2.1858;REF;REF;3;19.27;23.94;
5930;44.506;2.2863;REF;REF;3;19.53;24.35;
5931;44.506;2.3868;REF;REF;3;19.72;24.66;
5932;44.5059;2.4874;REF;REF;3;19.47;24.26;
5933;44.5057;2.5879;REF;REF;3;18.94;23.42;
5934;44.5054;2.6884;REF;REF;3;19.37;24.96;
5935;44.505;2.789;REF;REF;3;19.23;24.8;
5936;44.5046;2.8895;REF;REF;3;18.55;23.84;
5937;44.504;2.99;REF;REF;3;17.53;22.39;
5938;44.5034;3.0905;REF;REF;3;16.51;21.5;
5939;44.5027;3.1911;REF;REF;3;17.45;22.96;
5940;44.5018;3.2916;REF;REF;3;17.99;23.67;
5941;44.5009;3.3921;REF;REF;3;17.4;22.88;
5942;44.4999;3.4926;REF;REF;3;17.37;22.29;
5943;44.4988;3.5931;REF;REF;3;16.01;20.75;
5944;44.4976;3.6936;REF;REF;3;14.94;19.08;
5945;44.4963;3.7941;REF;REF;3;14.97;19.65;
5946;44.4949;3.8946;REF;REF;3;17.22;21.76;
5947;44.4935;3.9951;REF;REF;3;18.24;22.78;
5948;44.4919;4.0956;REF;REF;3;19.47;24.21;
5949;44.4902;4.1961;REF;REF;3;21.42;26.29;
5950;44.4885;4.2966;REF;REF;3;22.02;27.11;
5951;44.4867;4.397;REF;REF;3;21.93;26.84;
5952;44.4847;4.4975;REF;REF;3;21.36;26.07;
5953;44.4827;4.598;REF;REF;3;21.79;26.64;
5954;44.4806;4.6984;REF;REF;3;22.04;26.88;
5955;44.4784;4.7988;REF;REF;3;21.49;26.3;
5956;44.4761;4.8993;REF;REF;3;20.79;25.57;
5957;44.4737;4.9997;REF;REF;3;21.23;26.82;
5958;44.4712;5.1001;REF;REF;3;18.31;24.13;
5959;44.4686;5.2005;REF;REF;3;17.82;23.43;
5960;44.466;5.3009;REF;REF;3;17.37;22.81;
5961;44.4632;5.4013;REF;REF;3;18.07;23.78;
5962;44.4604;5.5017;REF;REF;3;17.48;23.6;
5963;44.4574;5.602;REF;REF;3;16.36;21.84;
5964;44.4544;5.7024;REF;REF;3;18.01;24.48;
5965;44.4513;5.8027;REF;REF;3;17.71;23.99;
5966;44.448;5.9031;REF;REF;3;16.48;22.01;
5967;44.4447;6.0034;REF;REF;3;19.11;25.33;
5968;44.4413;6.1037;REF;REF;3;17.41;23.47;
5969;44.4378;6.204;REF;REF;3;17.93;24.28;
5970;44.4343;6.3043;REF;REF;3;17.26;23.4;
5971;44.4306;6.4046;REF;REF;3;14.69;20.02;
5972;44.4268;6.5048;REF;REF;3;12.94;17.31;
5973;44.423;6.6051;REF;REF;3;11.82;15.57;
5974;44.419;6.7053;REF;REF;3;13.22;17.71;
5975;44.415;6.8055;REF;REF;3;10.39;13.46;
5976;44.4108;6.9057;REF;REF;3;9.72;12.53;
6038;44.5199;-1.2345;REF;REF;3;20.08;23.64;
6039;44.5231;-1.1341;REF;REF;3;20.09;23.65;
6040;44.5262;-1.0336;REF;REF;3;20.07;25.4;
6041;44.5293;-0.9331;REF;REF;3;20.09;25.42;
6042;44.5322;-0.8326;REF;REF;3;20.02;25.33;
6043;44.5351;-0.7321;REF;REF;3;19.83;25.08;
6044;44.5378;-0.6316;REF;REF;3;19.81;25.05;
6045;44.5405;-0.5311;REF;REF;3;19.76;24.98;
6046;44.5431;-0.4305;REF;REF;3;19.9;25.16;
6047;44.5456;-0.33;REF;REF;3;20.49;25.51;
6048;44.548;-0.2294;REF;REF;3;20.51;25.55;
6049;44.5503;-0.1289;REF;REF;3;20.53;25.57;
6050;44.5525;-0.0283;REF;REF;3;20.48;25.49;
6051;44.5546;0.0723;REF;REF;3;20.65;25.63;
6052;44.5566;0.1729;REF;REF;3;20.42;25.24;
6053;44.5586;0.2734;REF;REF;3;20.33;25.09;
